iteration,seed,final_objective_value,n_iter_opt,x0,x1,x2,x3
0,0,1.745305298796024e-10,501,1.083048557880136e-05,9.233212713555679,0.46931130972152946,0.9804068734480518
1,1,5.815292394952147e-09,501,9.80624754265456e-06,10.197340675162593,0.9589736200305059,0.883422860288778
2,2,1.0746907299728682e-08,501,8.119540056812936e-06,12.315939117667707,0.692618713986438,0.7033189363117611
3,3,1.0200999898994605e-08,501,99.99999999986329,1.0000000000006033e-06,0.0652635770729216,0.9960051150499375
4,4,1.1175147556934888e-08,501,17.4224491764144,5.7397212094498436e-06,0.054350063872937227,0.16137379332472496
5,5,6.998031597880133e-11,364,1.0891205277859252e-05,9.181742993822134,0.7036997531577297,0.9883152872516542
6,6,1.0203399415138754e-08,501,98.83672560827367,1.0117695074636568e-06,0.7197312789796213,0.10120194263729644
7,7,1.0369100748703148e-08,501,1.828727167463043e-06,54.68284852012636,0.26998469896457333,0.13753601247377728
8,8,1.0404797894652153e-08,501,2.0028968365076784e-06,49.92766109695075,0.06583300276084769,0.2731925302885416
9,9,1.0205604051422019e-08,501,97.77266113398294,1.0227807492468137e-06,0.04385047676829234,0.40145893413167405
10,10,1.0200999898994605e-08,501,99.99999999994147,1e-06,0.388262144960699,0.34357344608440776
11,11,1.0321056239611613e-08,501,1.5925149965824757e-06,62.79376546104943,0.8657834954304459,0.8335567192870176
12,12,5.143968977656299e-10,501,1.1161492770124037e-05,8.959244531397042,0.9776779464503952,0.805553467741819
13,13,1.0435841697231118e-08,501,2.1559698247557186e-06,46.38283835901782,0.9807105492203962,0.3897464228717808
14,14,1.054771100478121e-08,501,2.7019894284409614e-06,37.00976306282352,0.6559479447275558,0.06911715440504888
15,15,1.8661309342762934e-12,472,1.0980703129878306e-05,9.106872523835012,0.6084148565715407,0.9950474585298836
16,16,1.0254651354709307e-08,501,1.2652524053660858e-06,79.03561239165703,0.9820740742389089,0.8360184358886048
17,17,1.087042247493489e-08,501,4.261391614286308e-06,23.466512532699586,0.9941834204633682,0.5262297113091617
18,18,3.732434572826396e-10,501,8.947855675780641,1.1175909789695719e-05,0.9148288541656008,0.42076136287357235
19,19,1.0392052073443272e-08,501,1.9296454101319117e-06,51.823072979671934,0.3978117695793899,0.14620846970679421
20,20,1.093599228258712e-08,501,21.854941018757675,4.575624456869324e-06,0.37900978465069857,0.9949476886299585
21,21,1.0253086633855201e-08,501,79.5211492718192,1.25752709636591e-06,0.8918149570981787,0.29434821079430523
22,22,1.026226807089113e-08,501,1.3028537986126447e-06,76.75458355255638,0.7634008158885977,0.5584065781702685
23,23,1.0942990544133078e-08,501,21.702797390743136,4.607703465331008e-06,0.5054092150064088,0.8378154973725332
24,24,8.555798431937292e-11,166,1.1021511802245456e-05,9.073242467556781,0.10811254633588938,0.9121649012489959
25,25,1.0787929796930752e-08,501,25.873721840919835,3.864925599249642e-06,0.7636185296515021,0.9910490927355632
26,26,9.792967234662761e-11,269,1.0951733344892791e-05,9.130887714331044,0.8516799418178208,0.31465126930223497
27,27,1.0200999898994605e-08,501,99.99999999989846,1.0000000000011208e-06,0.9766418251742703,0.17055415156084353
28,28,1.0216514833417356e-08,501,1.0767577476109364e-06,92.87140635074543,0.41240009423606394,0.9083634323240215
29,29,1.0300304354542202e-08,501,1.4899061193590507e-06,67.1183012967648,0.057043663499795505,0.5529924545280789
30,30,3.0425228563110097e-10,501,9.199804597860798,1.0869952851942609e-05,0.3587243334563995,0.5110295334223877
31,31,1.0200999898994605e-08,501,99.99999999990398,1.0000000000000592e-06,0.7037610420557426,0.41716908596677604
32,32,1.0426909346451378e-08,501,2.079580769886796e-06,48.08649089489492,0.6981183191012095,0.7430278624368291
33,33,1.0504877460593644e-08,501,2.4932285612762753e-06,40.1086321673403,0.1646795585102725,0.28539636325890516
34,34,1.0340276930109708e-08,501,59.28723459067851,1.6867042445598812e-06,0.8961185675742448,0.5188979295435632
35,35,1.044006117156421e-08,501,45.96155722544852,2.175730401708185e-06,0.6458888789028279,0.6390459727509044
36,36,2.6618117826886374e-10,501,8.987832272154044,1.1126250262856243e-05,0.6721322759396191,0.27587418908166694
37,37,1.0296363403972872e-08,501,67.98109452553616,1.4709972317096971e-06,0.8433412511732467,0.5386831030295942
38,38,2.49809910889907e-11,105,1.0978564220046519e-05,9.108704655533451,0.2618810443836207,0.2961556860179624
39,39,1.0506548769484524e-08,501,2.5014602175950115e-06,39.97664983666512,0.9788560032546034,0.3701182623830336
40,40,4.707129055256036e-09,501,10.09470296086013,9.906186735728383e-06,0.9425831417474068,0.051314399816321694
41,41,9.23562070523966e-11,415,1.1083490285090376e-05,9.022434439730945,0.46416546718691865,0.4118224572622978
42,42,1.030523259654858e-08,501,1.5146914021584083e-06,66.02004967268859,0.20453398774409856,0.45177293088681364
43,43,1.8997165594149614e-10,501,9.18884258808379,1.0882647166076281e-05,0.8402543550051352,0.7091207395414896
44,44,1.0475719503050219e-08,501,2.3509634465280986e-06,42.535752002442734,0.0911879899811822,0.2651505117522343
45,45,1.0529079570962258e-08,501,2.611306653904679e-06,38.29500463615348,0.38200140532942234,0.7018253686317222
46,46,8.520178731794127e-11,150,1.0877415204054816e-05,9.193350387868183,0.3273333534314094,0.08468161258982311
47,47,1.0944010149535905e-08,501,4.613118225608363e-06,21.67732074517902,0.9423009525013624,0.42296407208312514
48,48,7.54375870147088e-10,501,9.394521152091542,1.0644502036876433e-05,0.1639028723445879,0.6004861547748128
49,49,1.955700965162747e-09,501,8.768058519822974,1.1405027653719038e-05,0.11305487475837078,0.0957481326784636
