iteration,seed,final_objective_value,n_iter_opt,x0,x1
83,83,8.047628563514233e-11,360,1.1077017869760043e-05,-9.027696860038365
84,84,1.039322810820142e-08,501,63.06159539359341,-1.5857647915743756e-06
85,85,6.397098019176701e-11,258,1.08945601977767e-05,-9.178872851899039
86,86,1.0208118015583602e-08,501,1.035214366961785e-06,-96.59834446537377
87,87,1.0239918993443298e-08,501,1.192485099912344e-06,-83.85848932138096
88,88,1.0245150727130333e-08,501,1.214565606673265e-06,-82.3338913307139
89,89,1.0450729811043048e-08,501,2.2287022192682516e-06,-44.86916835381815
90,90,1.0969435731922895e-08,501,4.735755657261694e-06,-21.115953621348872
91,91,1.0590141792825675e-08,501,2.9075273764983644e-06,-34.3935000034616
92,92,1.059494692232349e-08,501,34.10922919675786,-2.9317579301440486e-06
93,93,6.113875170237055e-10,501,9.360810538847122,-1.0682855984683581e-05
94,94,1.976896151569675e-10,501,8.985829649391295,-1.1128640825371636e-05
95,95,2.5103484007108038e-11,101,1.0926134058371075e-05,-9.152374623585148
96,96,1.0542028834061708e-08,501,2.6288785538075387e-06,-38.038917467195574
97,97,1.7340934964292875e-10,501,8.992915362852957,-1.11198663431856e-05
98,98,9.864172732422725e-11,494,1.0870651347210904e-05,-9.199062757347885
99,99,5.90029784879148e-11,232,9.043346423156546,-1.1057821554408079e-05
100,100,1.1038752815211685e-08,501,22.917574470284617,-4.363516423062277e-06
101,101,1.0268324041060379e-08,501,1.332739884120842e-06,-75.03339585929835
102,102,1.024403361409849e-08,501,82.45291453514514,-1.2128133888804858e-06
103,103,1.0365445481816636e-08,501,55.22454522946307,-1.8107891895170524e-06
104,104,1.0251534042707785e-08,501,80.00894849373117,-1.2498601910629631e-06
105,105,1.0252820005288306e-08,501,79.60449531949331,-1.2562104672722742e-06
106,106,5.7453952417437665e-11,337,9.177185030718288,-1.0896577653234501e-05
107,107,1.0304313687450568e-08,501,66.22404009850777,-1.5100254065098454e-06
108,108,8.92192908893484e-10,501,1.1237650051877862e-05,-8.898517070710081
109,109,1.0368827481119266e-08,501,1.827440750708893e-06,-54.721335734241165
110,110,1.6023563087444925e-11,313,9.112071467471987,-1.0974409644282891e-05
111,111,1.0864215952032104e-08,501,23.652741301097116,-4.2278435028124884e-06
112,112,1.0645478466922385e-08,501,12.202447451726472,-8.19507805671774e-06
113,113,3.924714537134957e-11,60,9.050782428188052,-1.1048773187792046e-05
114,114,1.0255405512528284e-08,501,78.83450292448663,-1.2684797209163716e-06
115,115,1.0450807583833285e-08,501,44.85926731521626,-2.229193798857545e-06
116,116,6.468826975497555e-09,501,9.576073873353353e-06,-10.442677360108148
117,117,1.0478423091530227e-08,501,2.3641419816337925e-06,-42.29864067666121
118,118,8.178547798934706e-11,79,9.184095142978194,-1.0888348101896591e-05
119,119,1.03486642855911e-08,501,58.31042560020647,-1.714962019752858e-06
120,120,1.1184228879866071e-08,501,17.280713695575166,-5.786798040525344e-06
121,121,1.0700826083040735e-08,501,29.031213312144214,-3.4445691587665197e-06
122,122,1.0326400956994142e-08,501,61.770265853360115,-1.6189018849942317e-06
123,123,1.0268039805623573e-08,501,1.3268846135293642e-06,-75.36457501815187
124,124,1.677846916478309e-09,501,8.789407268875081,-1.137732904734729e-05
125,125,4.4318923852193624e-11,311,1.1005445941140096e-05,-9.086467689908206
126,126,1.035358294710265e-08,501,57.05942078763561,-1.7525589722103329e-06
127,127,3.3871963844521844e-10,501,1.0764975146720314e-05,-9.289373814170036
128,128,1.037009355167411e-08,501,1.83365371820454e-06,-54.535922495628434
129,129,2.135960547468853e-09,501,1.0358714932589712e-05,-9.653687155485764
130,130,1.0383039572785158e-08,501,1.897124477143661e-06,-52.7113473946423
131,131,1.0277125124622528e-08,501,1.3761575323776985e-06,-72.66609942806133
132,132,3.385608411149259e-09,501,9.864393420468494,-1.0137448365177025e-05
133,133,3.2900111442355957e-09,501,9.798607527992747,-1.020535481441549e-05
134,134,1.0336116641247315e-08,501,59.99897119319759,-1.6666952469685449e-06
135,135,3.4363000250008586e-10,501,8.964377624873771,-1.1155175054670159e-05
136,136,1.057715444632682e-08,501,35.14570787090553,-2.8452976330924904e-06
137,137,2.78792606876996e-09,501,1.1475071325847483e-05,-8.714515827595683
138,138,1.0223869640307425e-08,501,89.83745946526493,-1.1131215042255438e-06
139,139,1.0721809021448383e-08,501,28.199395054638295,-3.5461753514646303e-06
140,140,1.0970775416803379e-08,501,21.088659337785387,-4.741886289374845e-06
141,141,1.1028366124884492e-08,501,5.01499594933893e-06,-19.940179136747265
142,142,1.0547648291613624e-08,501,37.013291286610524,-2.7017320210056784e-06
143,143,1.0442043413795458e-08,501,45.73915298219036,-2.1863108017369803e-06
144,144,1.0340300133019574e-08,501,1.6872653865255483e-06,-59.26749793249096
145,145,1.0623565636750318e-08,501,32.5678754077156,-3.0705109811622115e-06
146,146,1.0223197506656458e-08,501,90.10393555394516,-1.109829430853563e-06
147,147,7.920248201955578e-11,264,1.0960999377064432e-05,-9.12333507507432
148,148,1.0446935265985683e-08,501,45.25109830892392,-2.2098905115137435e-06
149,149,1.089608391654224e-08,501,4.3844372887980825e-06,-22.80794473312179
150,150,1.1319386216680445e-08,501,14.620185444454762,-6.839858668677302e-06
151,151,1.1001731757460558e-08,501,20.448107174624916,-4.890428651822638e-06
152,152,1.0413338567466463e-08,501,48.88158556090016,-2.0457600659789438e-06
153,153,1.032366579100996e-08,501,1.6054310414644368e-06,-62.288564554875116
154,154,2.0306078837134455e-10,501,1.0816414157708863e-05,-9.245212102539291
155,155,1.0505058329513975e-08,501,40.09325474978092,-2.4941852122067335e-06
156,156,1.0753787192615385e-08,501,3.6987134214986963e-06,-27.03641188731801
157,157,1.086150648062258e-08,501,23.704485820300114,-4.218610767063012e-06
158,158,1.0220887013366029e-08,501,91.0412474083518,-1.0984032270473677e-06
159,159,1.036005381389587e-08,501,56.382592774151476,-1.7735944217246289e-06
160,160,1.0301338557084124e-08,501,66.86678683003629,-1.4955107587307791e-06
161,161,7.668546768496974e-09,501,10.735765223760188,-9.314648367862467e-06
162,162,9.042527514071083e-11,102,1.089245765419567e-05,-9.180713356535154
163,163,1.0218163669227914e-08,501,92.1717042784287,-1.0849316373503577e-06
164,164,1.1257544069224032e-08,501,16.12726339295421,-6.2006799357661256e-06
165,165,1.0483373925057118e-08,501,2.388174141021348e-06,-41.87300135957814
166,166,1.1086921027875391e-08,501,5.2497631074471184e-06,-19.048540386758475
167,167,1.129926350116072e-08,501,7.164030420646661e-06,-13.95862818140478
168,168,1.0418904653137103e-08,501,48.23844394873789,-2.073035310842043e-06
169,169,1.0205733928320959e-08,501,1.023430431331309e-06,-97.71060079722223
170,170,1.621081158751064e-09,501,1.0455599598956857e-05,-9.564255099547612
171,171,6.839616183274155e-10,501,9.378637763886738,-1.066253090956486e-05
172,172,1.1243159028625374e-08,501,16.360595073662868,-6.112246995565057e-06
173,173,1.0335133512005419e-08,501,60.175078421920595,-1.6618173719932312e-06
174,174,1.0362207963341965e-08,501,55.71240306716566,-1.7949324393999046e-06
175,175,1.0378330803098223e-08,501,1.8740924369689886e-06,-53.35916209422413
176,176,1.0597845636239607e-08,501,2.9458427034135823e-06,-33.946143785244836
177,177,9.88398576147158e-11,252,9.019580274830405,-1.1086985031626587e-05
178,178,1.097665634209093e-08,501,4.770318959903094e-06,-20.962960142228784
179,179,1.0617621258513413e-08,501,3.041843579348823e-06,-32.87479936904609
180,180,1.1303518322023547e-08,501,6.530575996391186e-06,-15.312608654516415
181,181,1.0221909010442126e-08,501,90.6375638492829,-1.1032951199116606e-06
182,182,1.0474809071216874e-08,501,2.3188564476596176e-06,-43.12460228721554
183,183,1.0221869090283265e-08,501,90.64045403171639,-1.1032601381041477e-06
184,184,1.0339366493548779e-08,501,59.429115706063556,-1.6826768978482992e-06
185,185,1.023761652946715e-08,501,1.181108162154425e-06,-84.66625050809219
186,186,8.198469977501597e-09,501,9.182865392839694e-06,-10.889860928857912
187,187,1.0237320299084669e-08,501,1.1796442863003122e-06,-84.77131682185427
188,188,2.798865174875988e-10,501,1.1155242630585598e-05,-8.964397386426743
189,189,8.88415857963545e-10,501,1.1269882875267946e-05,-8.873274376230826
190,190,1.0257850211912921e-08,501,78.06144879428471,-1.2810420321367976e-06
191,191,9.294698758921453e-11,483,9.197533149967164,-1.0872491943360873e-05
192,192,1.0210358372154378e-08,501,1.0462573983508676e-06,-95.57876393057711
193,193,1.0380685722430076e-08,501,53.03206374689817,-1.885651662368178e-06
194,194,1.1289606780539531e-08,501,7.222011538543714e-06,-13.846557273090827
195,195,1.0383109211257468e-08,501,1.897542892168294e-06,-52.699731969828626
196,196,1.0278268441600454e-08,501,72.36957515973289,-1.381796154531465e-06
197,197,1.1061052183857091e-08,501,19.32379852747553,-5.174967872865349e-06
198,198,2.5618521626975673e-10,501,1.0994533218975657e-05,-9.095574530527545
199,199,1.0424672751975454e-08,501,2.1012880131784543e-06,-47.58985952761314
