iteration,seed,final_objective_value,n_iter_opt,x0,x1,x2,x3
0,0,4.277224768295283e-10,501,8.934256248912236,1.1192893637074798e-05,0.98705221607591,-0.9466976211663918
1,1,1.0403281746269206e-08,501,1.9964803235686134e-06,50.088147657721066,0.04595032766148965,-0.9746297073665245
2,2,1.0200999898994605e-08,501,1.00000000000009e-06,99.99999999995465,0.10075683032443163,-0.10456375470490137
3,3,1.0889975078709477e-08,501,22.961456938213832,4.355124711459224e-06,0.9866709371696795,-0.16255133042647907
4,4,1.0617029662805069e-08,501,32.91282703942218,3.0383302037945383e-06,0.14403875893849827,-0.8815106489734646
5,5,1.0449018809521328e-08,501,45.03602748775501,2.22044449614399e-06,0.43245240660384365,-0.4519007045080747
6,6,5.32008107176864e-11,118,1.1049053002379228e-05,9.050583071147875,0.20985562358397572,-0.34678112144385465
7,7,5.814201774557608e-10,501,1.0691634755244636e-05,9.353084289139279,0.5290456270755484,-0.5930740221354455
8,8,6.678275031410929e-11,120,1.0917193380298058e-05,9.1599166247561,0.6105495557174213,-0.42391404866382537
9,9,3.4266213685583706e-09,501,1.0129514920744092e-05,9.872141453036699,0.46877670226477397,-0.3695473801793917
10,10,1.0948055408563567e-08,501,4.632966392865524e-06,21.584449629073443,0.28115965968095474,-0.9811885024969027
11,11,8.109749688764891e-10,501,8.976590773815596,1.1139818434139812e-05,0.9200511190514298,-0.4709849815449985
12,12,1.0203632484635172e-08,501,1.0130197569506293e-06,98.71475298138421,0.8941834129566619,-0.40820458877922466
13,13,1.0200999898994605e-08,501,1.000000000000047e-06,99.99999999999994,0.7575982789423324,-0.8407855834731206
14,14,1.5048687186127077e-11,238,9.124044881167277,1.0960088077069382e-05,0.9157447788184273,-0.3632669068841029
15,15,1.099325775868685e-08,501,12.690374672373624,7.879962619703277e-06,0.9153383925771703,-0.17956749152068155
16,16,1.0250115740803363e-08,501,80.45985796296782,1.2428557944661416e-06,0.7445773749309891,-0.01561279074863918
17,17,1.02124461268749e-08,501,1.0566486180083237e-06,94.63884018061987,0.8456527786111133,-0.3562966522161934
18,18,1.0292655911697147e-08,501,1.4526999987648632e-06,68.83734266773254,0.9767478668543703,-0.4807401235549752
19,19,1.1300870309037497e-08,501,6.518869786450223e-06,15.340067577705952,0.29244470115527105,-0.452612305917805
20,20,1.021361497178944e-08,501,94.12370779701142,1.0624315872680837e-06,0.10665900433914287,-0.4002045131273915
21,21,3.870820511751167e-09,501,8.657934674212028,1.1550079091962781e-05,0.5714065750832327,-0.15138272048547619
22,22,9.533419011524323e-09,501,8.767286505570258e-06,11.406036126082968,0.3629295418288834,-0.09932071006710752
23,23,9.933681585390509e-09,501,11.625673295648468,8.601652299054933e-06,0.38992360363545014,-0.6980026179377459
24,24,8.530950037188184e-09,501,10.998024179586109,9.092551345498111e-06,0.029627474201935275,-0.36805044930488895
25,25,1.1210577784601245e-08,501,5.926521851884725e-06,16.873297670050597,0.96346445079268,-0.5961211455219964
26,26,1.0243497964545855e-08,501,1.2101679796955645e-06,82.6331567176956,0.8632861193558242,-0.18897216053167465
27,27,3.379782226184543e-10,501,8.951452535156257,1.1171376829458525e-05,0.9408081498905366,-0.3543647667976987
28,28,1.0223054259622102e-08,501,90.16147454321029,1.1091211675681185e-06,0.4286731290597913,-0.7719883279221913
29,29,1.0201058697352212e-08,501,99.99990540488973,1.0000011879406436e-06,0.17149890703999554,-0.24486586329799137
30,30,1.1139862500958431e-08,501,13.071300122011456,7.650348686284984e-06,0.34041600867754296,-0.7290229258826321
31,31,1.0200999898994605e-08,501,1.0000000000008834e-06,99.99999999995684,0.9993231143511928,-0.8075395801581845
32,32,1.1047568181422118e-08,501,5.110570915056013e-06,19.56728386637937,0.2267201218615128,-0.22569070067781208
33,33,2.1435272262841093e-09,501,9.65570137529303,1.0356578643985123e-05,0.6102670962610982,-0.1238434976312012
34,34,2.5314884692589877e-11,93,9.072952146702319,1.1021733394705602e-05,0.5830538025136257,-0.5222679827048937
35,35,1.0200999898994605e-08,501,100.0,1.0000000000002107e-06,0.7794536509912909,-0.13716667455190684
36,36,1.1128032703027685e-08,501,5.5022998936244346e-06,18.174218683809205,0.3369660806025995,-0.82650007597459
37,37,1.057992407483525e-08,501,34.98025752566187,2.8587555016321245e-06,0.14527800197889804,-0.6151165590263405
38,38,1.0349522243748735e-08,501,1.7283884321266613e-06,57.857311202777666,0.9736651599122719,-0.18887358893531675
39,39,1.0200999898994605e-08,501,1.0000000000006136e-06,99.99999999999994,0.9997572131682242,-0.26309239886302765
40,40,1.0910330756809012e-08,501,4.450375592862298e-06,22.469997876817068,0.8152015366465549,-0.23229690860980065
41,41,1.0752277194304319e-08,501,3.637280668278571e-06,27.492973085425568,0.20003597107235735,-0.7299196678267776
42,42,1.0200999898994605e-08,501,1e-06,99.99999999999392,0.6439675032649198,-0.806389150841348
43,43,8.380530131658039e-11,379,9.047331245941312,1.1052913652974663e-05,0.03695681155906966,-0.9519487887068492
44,44,1.0200999934996332e-08,501,1.0000000120900515e-06,99.99999821170879,0.5603128981419361,-0.12688140845607354
45,45,1.0210420053318683e-08,501,1.0465971816045682e-06,95.54773740562041,0.6737701138818902,-0.152102746671701
46,46,1.0200999898994605e-08,501,1.0000000000002392e-06,99.9999999999998,0.23162647324217514,-0.28333087134764057
47,47,1.0218692392356684e-08,501,91.95013611989927,1.0875459958919836e-06,0.7334708565749803,-0.32199886298078756
48,48,6.705020103903871e-10,501,8.903150285491835,1.1231893041376354e-05,0.5239760873019239,-0.9336667762773752
49,49,1.0278109067584123e-08,501,72.41227486333077,1.3809812287165637e-06,0.8878528686787731,-0.3170176001112486
50,50,1.0338663547716125e-08,501,60.24620180426793,1.65985238164646e-06,0.9210323238909006,-0.29860418760480656
51,51,1.0218277596094187e-08,501,1.0854913966014969e-06,92.12417245343241,0.15988903941526225,-0.8173680595966116
52,52,1.0206664707572204e-08,501,1.0280283068711748e-06,97.27358140293438,0.6623873269443767,-0.1712273088322108
53,53,1.0387642539768485e-08,501,1.919786670240294e-06,52.089120953265336,0.935010143294266,-0.9346034381137027
