iteration,seed,algorithm,final_objective_value,n_iter_opt,x0,x1,x2,x3,x4
186,186,PSO,8.839950720590003e-05,501,1.8289133366079973,0.015092825288553999,5.0886608005709175e-05,-8.983932799972609e-08,4.370619978684876e-11
187,187,PSO,0.001791769524615668,501,5.972081034664463,-2.1278413456666482e-05,2.972963395841045e-05,1.1168558670486206e-08,-2.7823722318259547e-11
188,188,PSO,0.0017203845850536238,501,5.7872153648325,-0.0006346054369589244,3.469996383058384e-05,1.8547123134838488e-09,-2.2737316935446152e-11
189,189,PSO,0.0012104997229229373,501,-3.932407712586583,0.05349509757183555,-3.222884440796001e-05,-1.6405665967473046e-08,2.0665866487789502e-11
190,190,PSO,8.787893524048251e-06,114,-0.010565262170221246,0.03378074418678771,-1.3529705872748736e-05,-4.978898372824217e-11,7.576740746397879e-13
191,191,PSO,0.0002467996243748087,501,2.265762290727435,0.021613279354545954,3.807712582979666e-08,8.31436110635179e-09,-1.1976049306250636e-11
192,192,PSO,0.0014287090180181996,501,-4.174876947862537,0.05640806525338762,-3.505334701438236e-05,-2.7874966521092544e-08,3.327335833274231e-11
193,193,PSO,0.000244230567315712,501,4.594223976452782,3.376962273897878e-05,6.637569633496523e-05,-7.455593950460353e-08,2.413140283940047e-11
194,194,PSO,0.000520751684329836,501,-2.257146451317926,0.045653658530773036,-2.9998454128544614e-05,-3.27427952139166e-10,8.90345966010293e-12
195,195,PSO,0.001472217568377042,501,5.722266890007628,-1.0000444474337419e-05,3.4733060060493994e-05,1.0013197137567429e-11,-2.1001529987258126e-11
196,196,PSO,0.00013947137539410673,501,1.2806247321965014,0.025668035366396894,-2.211301075827082e-06,2.8692405320342133e-09,-7.474461423686299e-12
197,197,PSO,0.0007624942037932579,501,-3.008357157125136,0.050417429288042916,-3.307554156240956e-05,-7.556392675699455e-09,1.4206803703181132e-11
198,198,PSO,0.0014722208632757658,501,5.722102625652778,-1.0000955291738994e-05,3.4736134621971e-05,1.0015358900069256e-11,-2.1007729961465964e-11
199,199,PSO,0.0033028167379940583,501,9.640528340178724,-0.02895410806026016,9.944804562721201e-05,-5.2313709242292316e-08,-9.323873662199471e-12
200,200,PSO,0.0024038278255874936,501,8.854619448067416,-0.02515560217196409,9.954850379875898e-05,-6.437492555085489e-08,-1.393888618284902e-14
201,201,PSO,9.156749533976809e-05,501,2.21325723724929,0.011676839607950011,5.8293933680370885e-05,-9.438948544010033e-08,4.380208393461501e-11
202,202,PSO,0.0012209499081453899,501,5.186017972283751,0.0031415043121023347,3.0234998691339966e-05,6.967372828563293e-10,-1.9847316286169133e-11
203,203,PSO,0.0005311872635084374,501,-2.062967876809176,0.045984802366218804,-2.6176119068002e-05,-1.573618410242951e-08,2.007697508108286e-11
204,204,PSO,0.00042816631419046055,501,4.857751818023898,-1.1734094995410465e-05,5.920978158718183e-05,-5.7506325549367094e-08,1.3754281086996414e-11
205,205,PSO,2.6118560430683614e-05,501,1.1678227718447596,0.026288343101937,1.0114963048767563e-08,-6.754017289276905e-09,-1.0011077179380643e-14
206,206,PSO,3.468429860590241e-05,501,-1.0117154307706426,0.04383808302711694,-4.787278921136549e-05,4.736720718628817e-08,-2.1683436018107652e-11
207,207,PSO,0.0002747911323011291,501,-4.115085317805135,0.06492160602895872,-9.246170143583052e-05,8.180359311754074e-08,-2.9109927667978756e-11
208,208,PSO,0.0008232981257156602,501,3.415181070142113,0.0159895375388645,-8.226655909055663e-08,2.883976093785105e-08,-2.8356451960935762e-11
209,209,PSO,9.837057461052168e-06,323,0.4436339595119415,0.02973374707695175,-2.610591462360631e-07,-1.8660744819214055e-08,9.898631746092151e-12
210,210,PSO,0.0006610544029960198,501,-3.1685973311421542,0.05283130457643778,-4.0911234203496855e-05,-1.1499137139923066e-09,1.460225248968694e-11
211,211,PSO,6.281363731213801e-05,501,-0.9994081274852998,0.04618222472565912,-6.166386097344821e-05,7.043484035040216e-08,-3.3466507745962264e-11
212,212,PSO,9.947165611945786e-06,403,0.42951525775398813,0.02978821439851865,-1.0141672602373783e-07,-1.8900110811012612e-08,9.90256932527231e-12
213,213,PSO,0.0013306329736573973,501,5.663670097097274,-1.0055011241706355e-05,3.703464293400695e-05,-6.2382072513673114e-09,-1.6826659708882526e-11
214,214,PSO,0.00011692236615313685,501,-3.429770554005232,0.06266439264604486,-9.64746860850322e-05,9.658731480230948e-08,-3.8495916098045367e-11
215,215,PSO,7.328082457843589e-05,501,-2.157753784005619,0.051456983963365864,-6.163577662285568e-05,5.2317205992239673e-08,-1.888136248733484e-11
216,216,PSO,0.00012519866463728824,501,1.6663421465791968,0.023471447778972476,1.7928610478297154e-06,-1.8613636405955936e-09,-4.323128359299252e-12
217,217,PSO,0.0013776206525213611,501,-4.712786855265888,0.06271717760117305,-5.658141117027922e-05,-9.466025088593048e-11,2.1280540155425054e-11
218,218,PSO,0.00016874753185221604,501,-0.6133327284000827,0.0347038504767505,-1.51963712345102e-06,-3.176976810608188e-08,2.0645088024763906e-11
219,219,PSO,3.1906607754724614e-05,501,0.7903236046073786,0.02534971132859238,1.688322108695799e-05,-4.359634482803551e-08,2.1882348304478703e-11
220,220,PSO,0.0014758012699644595,501,5.744777741201124,-1.000006803168378e-05,3.4621488815006145e-05,5.833545514695135e-11,-2.1019167316949935e-11
221,221,PSO,0.0002474349194190287,501,3.08387024295388,0.013889243672170261,2.3038236635493625e-05,-1.948037584334035e-08,-1.3507220797822305e-13
222,222,PSO,2.669976913325299e-05,501,-0.010095085135636228,0.03256897300526196,-5.688074877693023e-06,-1.4727865613085347e-08,9.010041608618832e-12
223,223,PSO,0.0008117043578262307,501,-3.655986370732399,0.05559247003018053,-4.563270042335943e-05,-6.951506878799499e-11,1.5973289227824565e-11
224,224,PSO,0.0014722163172125183,501,5.722908860045614,-1.000000479356605e-05,3.472709872564521e-05,1.0000212936320562e-11,-2.0995156397407823e-11
225,225,PSO,8.54904269270825e-05,501,0.016041045589772915,0.038492255532463424,-4.1373682613460296e-05,4.7756775649614336e-08,-2.4475405387301368e-11
226,226,PSO,0.00017561059341266268,501,-0.8997172826446941,0.037043650222729804,-9.422512782389727e-06,-2.1448196797876956e-08,1.6374192528815293e-11
227,227,PSO,0.00028170286234164573,501,1.45242708224604,0.02804043868066027,-1.729856728187021e-05,2.9305955124044514e-08,-2.1616179952033105e-11
228,228,PSO,0.0014722163007767986,501,5.7228294472403505,-1.000000000115084e-05,3.472766617875581e-05,1.0000000373573658e-11,-2.0995740458376803e-11
229,229,PSO,0.0017726608205676825,501,5.889290141055747,-0.0012793089288924112,3.4979605533873164e-05,5.810203202197677e-09,-2.6366447894762593e-11
230,230,PSO,0.0009850006602338081,501,2.4882634924822176,0.024537133903613235,-2.607446611051889e-05,6.339597743088627e-08,-4.517819224929696e-11
231,231,PSO,0.00012228795800210644,501,-1.3724282759889985,0.05074655884335699,-7.947383890698219e-05,9.680600763709656e-08,-4.642555541653372e-11
232,232,PSO,0.00019247570015447073,501,4.518118494843382,-2.9165736642949838e-05,6.928627825047991e-05,-8.18514927063828e-08,2.8949271463375432e-11
233,233,PSO,0.00026762769266216405,501,4.7375618318903046,-0.0017885380796912405,7.252727033520805e-05,-8.105782240908197e-08,2.606520002136213e-11
234,234,PSO,0.00032594781735484205,501,3.547551284442092,0.008918859951375977,3.81830604731454e-05,-3.6034351271250787e-08,5.356644727324285e-12
235,235,PSO,9.894501795348302e-06,39,0.04918864735322519,0.03406435187347394,-1.5214601965966442e-05,1.4657938315778756e-09,6.617425371025404e-13
236,236,PSO,9.793040868966666e-06,45,2.152032595376019,0.01512379395663906,4.097127325640559e-05,-6.542942918220772e-08,2.8303060624557804e-11
237,237,PSO,2.0656479857147212e-05,501,-0.01152846524977634,0.03664368278203967,-2.952885985844311e-05,2.663272803883234e-08,-1.2986446192165303e-11
238,238,PSO,0.000270378501856188,501,0.6527371644119525,0.034972202879634984,-4.046980085562975e-05,5.911268911073555e-08,-3.398194995864254e-11
239,239,PSO,7.54074731556931e-05,501,-2.958891829100467,0.06043703374905389,-9.410183904521459e-05,9.800376112801867e-08,-4.0596161608555214e-11
240,240,PSO,0.000241004090397734,501,-0.9664074855009077,0.03721079205928184,-7.032395603890463e-06,-2.8777827244360683e-08,2.135782552563557e-11
241,241,PSO,0.0008037794825970483,501,5.171259034704972,-0.0010942656605140723,5.349653951353606e-05,-3.856488330390393e-08,8.786098184034251e-13
242,242,PSO,0.0007934471195584923,501,4.318297095270026,0.008599654908966711,2.24401277395326e-05,-3.8096800705573525e-10,-1.5105309493121392e-11
243,243,PSO,0.0015687435403096807,501,5.854259931867502,0.0010639574805418113,3.0451217459165492e-05,3.2601417648704778e-09,-2.1091325540013096e-11
244,244,PSO,0.00043051374426521466,501,-2.2044383110051617,0.048109756850041346,-3.566508264681427e-05,-3.0868680844890923e-10,1.1929967934298295e-11
245,245,PSO,0.0010344343424694134,501,-3.911704546092394,0.0574667512345995,-4.836039069381527e-05,-1.992285236221753e-09,1.9133388337605822e-11
246,246,PSO,0.0002489071762824356,501,0.11976876150174168,0.0269437401266983,2.550044965855101e-05,-6.959342003058204e-08,3.883766700296288e-11
247,247,PSO,0.0005246305434894155,501,-1.8969332435690975,0.04181347646295009,-1.0629578468877121e-05,-3.512956704016887e-08,2.7847688568761653e-11
248,248,PSO,0.00024590043696379123,501,0.010032410977772063,0.04161081350913103,-5.994955866010706e-05,8.098101375384521e-08,-4.242190418442844e-11
249,249,PSO,0.00011977590486697731,501,-0.31351616096521817,0.03308542100237869,-1.5205340204799866e-08,-3.077022125614956e-08,1.9534158966616916e-11
250,250,PSO,0.0019036444572046425,501,5.580581832206984,0.0025888094506796985,2.1280986320714575e-05,2.5241827000260363e-08,-3.584526842424374e-11
251,251,PSO,0.0005855230309823124,501,3.2543271248479413,0.014726928668044963,1.2447098479216147e-05,1.5957651748431184e-09,-1.1219521260808966e-11
252,252,PSO,0.0002207023538572356,501,4.439095524686275,0.0016778693057515714,6.317896872291532e-05,-7.387803001501927e-08,2.540073171912075e-11
253,253,PSO,0.0006287654713818009,501,5.121267583321502,-6.588466323513883e-05,5.390496506654347e-05,-4.802616915146621e-08,9.468744116475445e-12
254,254,PSO,0.0005094322744181609,501,4.9103926052674485,-0.0037280278017360526,7.891977874798165e-05,-8.779952833623928e-08,2.7272060419809648e-11
255,255,PSO,0.00012197444816092449,501,4.3184334596147815,-4.392433906322713e-05,7.41732074589578e-05,-9.187894262419225e-08,3.425554999195978e-11
256,256,PSO,0.0001946786940920444,501,-1.4947755223986248,0.04227349717565848,-2.462946641355064e-05,-1.6951589521925417e-09,7.0170285069828366e-12
257,257,PSO,6.25815935857106e-05,501,-2.388976444021688,0.054250498849978436,-7.271274842808518e-05,6.913906118736082e-08,-2.737086784175318e-11
258,258,PSO,0.001377461736776833,501,5.695158317417138,-0.0001801819320330512,3.672104287395281e-05,-5.131844496898212e-09,-1.7495909742971298e-11
259,259,PSO,0.00017779741316569008,501,2.6321677459065245,0.016961391861779085,1.7024867887966807e-05,-1.555488904759096e-08,-5.82177674916287e-13
260,260,PSO,9.965289204391262e-06,54,0.015610132600567475,0.03433779366585309,-1.6287851574964324e-05,3.027778652512498e-09,1.056753212419003e-14
261,261,PSO,0.0003046482870519004,501,3.334746218661416,0.012176048475416036,2.617579640455799e-05,-2.086860595430859e-08,-3.93620932142981e-13
262,262,PSO,0.0019033399782470816,501,7.021755083914905,-0.008680345571953938,5.384412736232289e-05,-1.748333090758073e-08,-1.538253196854896e-11
263,263,PSO,5.758541682295825e-05,501,-0.8968701660032756,0.045306498561635974,-5.87727497883257e-05,6.640332585658763e-08,-3.153404572095533e-11
264,264,PSO,0.00019696528626284894,501,-1.3776925125451793,0.0424660056829221,-2.7087495590495515e-05,-3.712983032738601e-10,7.882272657519895e-12
265,265,PSO,0.002161697395929694,501,6.064373790392593,-0.0010209735425402372,2.8399629725719412e-05,2.055761693420884e-08,-3.490162172284483e-11
266,266,PSO,0.0006762890040680181,501,-1.627350854426663,0.040113411520096835,-6.1662053354988566e-06,-4.235433628028383e-08,3.2792400146751295e-11
267,267,PSO,0.002115678172225312,501,6.085001198839403,-5.114182230537481e-05,2.4502109647641027e-05,2.291082299600847e-08,-3.4395802201393146e-11
268,268,PSO,7.644011675542447e-06,55,0.01730786476609535,0.03532347282337355,-2.246752008286125e-05,1.4704909541362461e-08,-6.686429028273655e-12
269,269,PSO,0.0007351082978585986,501,5.664401095249317,-0.0055191816048505635,6.831271961442147e-05,-5.8921609847740743e-08,1.0600466328912199e-11
270,270,PSO,0.0006319492209023845,501,5.885886268508516,-0.008870673173987,8.393931294231778e-05,-8.28016449840294e-08,2.1632873238686573e-11
271,271,PSO,7.999081567129725e-06,37,1.6320220129910827,0.021240061858128417,1.891081652934489e-05,-3.451224003513892e-08,1.3622437042620203e-11
272,272,PSO,3.935974971533834e-05,501,-1.5091725230217383,0.04909279939918774,-6.548090042433721e-05,6.946054163150971e-08,-3.093909722094733e-11
273,273,PSO,0.00010473102635376152,501,4.405733065234477,-0.0011141551733657676,7.877316161405756e-05,-9.959465670266249e-08,3.8445190931164314e-11
274,274,PSO,0.00011114141548219944,501,4.321139661062024,-8.387716512986968e-05,7.478137620716185e-05,-9.379480104395711e-08,3.5663283773180683e-11
275,275,PSO,4.455356446009409e-05,501,-1.4523159671116959,0.04570362199592441,-4.6297473276392144e-05,3.6202066236124804e-08,-1.3284907875696591e-11
276,276,PSO,4.362942011364288e-05,501,-0.614057225149071,0.04244104370213496,-4.918259534649211e-05,5.366815234562031e-08,-2.5749460160313493e-11
277,277,PSO,0.00012781368307402037,501,4.590423586366974,-0.0019663962545914022,7.974242430424827e-05,-9.973667931636317e-08,3.834298937847006e-11
278,278,PSO,3.2276160938705356e-05,501,1.064989784924543,0.02768164946067526,-5.006946404543876e-06,-1.7142771830591368e-11,-2.98567967986799e-12
279,279,PSO,0.000311848427375518,501,-1.0369934548539503,0.03879465821551781,-1.2849184006727761e-05,-1.7168594854727745e-08,1.3620089415896194e-11
280,280,PSO,0.0011368929239507504,501,5.071995049229576,0.003998160747029101,2.868290348426039e-05,3.2752726295805753e-10,-1.8362558484269285e-11
281,281,PSO,0.0013597105362078996,501,5.703742143726032,-2.8744343074422e-05,3.6551013294334197e-05,-5.848406575714953e-09,-1.680604463221718e-11
282,282,PSO,0.0015148395027150994,501,5.760090048373683,-7.893571429175688e-05,3.4737896195703046e-05,9.326693417037884e-10,-2.207538159071051e-11
283,283,PSO,0.000493366987763024,501,5.030839520462845,-1.4189442886911126e-05,5.765973931213567e-05,-5.6231653150392985e-08,1.4194012326036637e-11
284,284,PSO,0.00031777900095217667,501,4.459776753336561,0.0031251143230182194,5.4760628436271904e-05,-6.055467781149896e-08,1.9039044470714556e-11
285,285,PSO,0.0008020495577969716,501,3.002418821177293,0.020588141528462174,-1.4554387652648834e-05,4.506004362044446e-08,-3.4444877428400436e-11
286,286,PSO,0.0012843116106372645,501,5.604391825964213,-1.0015502508916082e-05,3.816194917684843e-05,-8.147397031784705e-09,-1.6058866752682056e-11
287,287,PSO,0.0005651934516571961,501,-1.5932736613711924,0.03900462650119493,-1.5321468161909487e-07,-5.0019131440790346e-08,3.478965288604202e-11
288,288,PSO,0.0016273954169465216,501,5.877445134480249,-0.0012666780451714213,3.724837616480358e-05,3.6664087042022113e-10,-2.3089463498911296e-11
289,289,PSO,0.0011719228872301402,501,5.470020912749437,-0.00018981051277871557,4.1347341843070366e-05,-1.4575588310431876e-08,-1.2442333581416737e-11
290,290,PSO,6.713983332257533e-06,57,0.05433434140524254,0.033843839040009836,-1.5019567906870323e-05,2.1202686526528106e-09,2.2308340479538154e-14
291,291,PSO,9.072260838985574e-05,501,-1.1882678545131065,0.048481928535218134,-7.068680329789251e-05,8.374198027798873e-08,-3.996188094700404e-11
292,292,PSO,8.811830240330847e-05,501,-0.8432088279334473,0.04581208137507161,-6.27817105067855e-05,7.394054596424982e-08,-3.561452932598787e-11
293,293,PSO,0.00026597461046114034,501,-2.125393229848736,0.0471843424368326,-3.5944225397164034e-05,6.1481500992523625e-09,6.402082356444748e-12
294,294,PSO,7.266937235972662e-05,501,-0.010107281172084861,0.03077096156861114,4.152279650716113e-06,-3.1030195023325726e-08,1.7378092532176783e-11
295,295,PSO,0.0002341137864765003,501,5.110160734054693,-0.005209494529382314,8.399472962236307e-05,-9.838186923553823e-08,3.5407824541017216e-11
296,296,PSO,0.002941675084538814,501,8.38689414452191,-0.01658388412320605,6.414519393960087e-05,-1.322727592966627e-08,-2.3809657501704805e-11
297,297,PSO,0.0003778463392421627,501,3.6938319119029943,0.00945457516636926,3.227514450038279e-05,-2.510349706120568e-08,-1.0868020741480861e-13
298,298,PSO,0.00037307804953494466,501,2.774478176643435,0.017907856350059512,6.689021965899156e-06,6.439379439102951e-09,-1.3723427922158067e-11
299,299,PSO,0.0004946826749742243,501,-2.0623511227609357,0.044063136149668794,-1.8620060703231112e-05,-2.290876024174539e-08,2.0967303012086544e-11
0,0,DE,2.4461395169429848e-05,501,0.22970404116257873,0.030664088972269507,-3.8251634072561853e-07,-2.044308316407146e-08,1.1023855389663203e-11
1,1,DE,0.00020668313274482686,501,0.48560284484193555,0.03254370396315169,-2.447282977958213e-05,3.197704341066844e-08,-2.005473539182016e-11
2,2,DE,7.756053998577697e-06,235,0.25722373860458847,0.032646213256527834,-1.341429891055506e-05,3.4082999442921898e-09,-1.999679775635827e-12
3,3,DE,6.521810980607547e-05,501,0.031197492445831213,0.037546457457946145,-3.702157959367803e-05,4.173224170438741e-08,-2.1889218351902765e-11
4,4,DE,1.9472641976727867e-05,501,0.8557339414050604,0.027930127536228855,-2.5731816573829115e-06,-5.97547652899253e-09,5.232477309214645e-13
5,5,DE,2.5951522224006734e-05,501,0.16772170730759878,0.03277839887804038,-1.3406127339740044e-05,4.379636143850084e-09,-3.2121232698392514e-12
6,6,DE,0.00010120333482159771,501,-2.194798498700135,0.05358633973368204,-7.240908925412639e-05,6.922276685718412e-08,-2.75497905649327e-11
7,7,DE,0.00037459152094359747,501,4.9973809150211,-0.002043213536885438,6.817624984845688e-05,-7.097341081437678e-08,2.0135309651041956e-11
8,8,DE,0.00042586151098789504,501,-2.9807588536037426,0.05505733590864865,-5.673878245699518e-05,2.6427048577453324e-08,1.0627067442601468e-14
9,9,DE,9.649226432959773e-05,501,3.294666758401738,0.004485108407427971,7.183056662994305e-05,-9.865851210516825e-08,3.993764792582385e-11
10,10,DE,6.844673514903196e-05,501,1.1160360126556432,0.021559240080653096,3.0479530001143254e-05,-6.187128833579234e-08,3.021236314183201e-11
11,11,DE,2.4036465930764384e-05,501,0.2572980640911733,0.03031777018120551,-1.8178862926514518e-08,-1.9586295114216052e-08,1.0130176405140963e-11
12,12,DE,0.00028365396305789697,501,3.0301702020912513,0.01195339673834377,3.385524127470159e-05,-3.4180213908021765e-08,5.524028206850504e-12
13,13,DE,0.00014356541249399823,501,1.0169755621728518,0.026144016593830127,4.985957847940808e-07,-7.082922674375865e-09,3.353325108330847e-13
14,14,DE,0.00026689011955220065,501,-2.672128832556906,0.05204974570714867,-5.38949205670473e-05,3.6329369827701626e-08,-1.0800480323321333e-11
15,15,DE,3.239589438633918e-05,501,-0.010057869138849535,0.034837987061544146,-2.150203207117767e-05,1.6342240192741912e-08,-8.988979346743757e-12
16,16,DE,0.00015457614991879295,501,1.4041813287043148,0.025207596360056914,-6.198805269726366e-07,8.496177905230583e-10,-6.773120986436874e-12
17,17,DE,3.654235950745491e-05,501,-0.25290705885080383,0.034997623254697754,-1.5713468479892253e-05,2.300014303747619e-09,-5.779897331792612e-13
18,18,DE,0.0003525831316962582,501,-3.5728952141707544,0.06328741474610264,-9.533353922880987e-05,8.774700197878096e-08,-3.075964492023566e-11
19,19,DE,0.00012279296596607017,501,0.4533416379903126,0.02756367778142594,9.312356987551277e-06,-2.928451372508782e-08,1.295005128723902e-11
20,20,DE,1.2659151540758974e-05,501,0.4657530610010809,0.03087804562710295,-9.223921547713663e-06,1.6183721977409775e-10,-1.53144892190492e-12
21,21,DE,9.612575303081618e-06,311,0.18715015269932017,0.03322324506262163,-1.3636635302213173e-05,1.1008268898453495e-09,1.018523295825852e-13
22,22,DE,3.169789757249961e-05,501,0.3980397785117077,0.030648123900807105,-3.6695250111070298e-06,-1.3739267918344023e-08,7.6757221014775e-12
23,23,DE,0.00019237105498401354,501,1.1721007511925747,0.024701457108713895,1.277117648950975e-05,-3.0114859060799396e-08,1.1794742138377467e-11
24,24,DE,4.9145704802017046e-05,501,0.2469877601368975,0.03456548943367507,-2.4037182080776428e-05,2.2206981185578975e-08,-1.2351625979650696e-11
25,25,DE,2.5520588515500045e-05,501,0.8838095507432391,0.026797888936837877,2.8320522211077144e-06,-1.3796714732136908e-08,3.997911642329497e-12
26,26,DE,0.00022537746870608197,501,4.225702600059663,0.003000484257456327,6.330417556098477e-05,-8.170598044756008e-08,3.237307340361998e-11
27,27,DE,8.354882060146968e-05,501,-0.2882836494753787,0.040085294934053946,-4.226943192428153e-05,4.335852749598897e-08,-1.978571690440843e-11
28,28,DE,6.8632990800152e-05,501,1.4236354936075495,0.025420280361844495,-1.3394122190058198e-07,-6.072130839897026e-09,3.895083019781824e-13
29,29,DE,5.589649220009765e-06,427,0.15026174495609124,0.03287625876652485,-1.203736733012986e-05,-7.187211950518375e-10,7.097911011761566e-13
30,30,DE,0.00024259657648201778,501,1.8702155949734571,0.022322972843099958,9.307202001366718e-07,5.669493515474427e-09,-1.0460768509098059e-11
31,31,DE,0.0002644177678553936,501,1.1988890872333746,0.022231237991254132,3.1000015845713245e-05,-7.097669490532782e-08,3.848152655541421e-11
32,32,DE,6.221050264129026e-05,501,-0.03246409399523,0.032339132178736504,-3.544005476258715e-06,-1.756078501803187e-08,9.710722761755392e-12
33,33,DE,5.929102322011982e-05,501,0.9130817366415338,0.024286486913085648,2.0348679967581002e-05,-4.73052791785319e-08,2.3116962436588707e-11
34,34,DE,8.394330220258384e-06,297,-0.15841221380906334,0.03597514489060239,-2.2139724692628067e-05,1.172030553330719e-08,-4.370685943924956e-12
35,35,DE,0.00024065795516469698,501,0.07450279396471256,0.03929067586913004,-4.9583834106523356e-05,6.258505713423577e-08,-3.166105892470329e-11
36,36,DE,0.00012082097549584498,501,-1.521660722417837,0.05045945182616908,-7.56100398511527e-05,9.066095646374999e-08,-4.3841821847818076e-11
37,37,DE,8.063570273421454e-06,232,0.2593617168444258,0.03271615727753491,-1.2640644861433867e-05,5.509564790323849e-10,5.354977642261988e-14
38,38,DE,0.0006645215080089209,501,1.4109556177347622,0.03047927151105577,-3.523366814335277e-05,6.590030689336137e-08,-4.312738521465968e-11
39,39,DE,4.00062999120427e-06,253,0.7493482091697065,0.02815093984283373,2.1036023466506567e-07,-1.42787778935451e-08,6.193664772974944e-12
40,40,DE,0.00010416961632357511,501,-0.7273661046908285,0.04122270381449958,-3.6054234999040935e-05,2.497650260999504e-08,-8.698549954814323e-12
41,41,DE,7.695030030750353e-05,501,-2.5981726453458984,0.058293559898020354,-8.945365921329964e-05,9.328183648263322e-08,-3.8791226494432625e-11
42,42,DE,7.67189289374092e-06,421,0.1878691296492896,0.03290922926414959,-1.3241906457209395e-05,1.2287370114116813e-09,-1.7395528108887373e-13
43,43,DE,8.17949801034054e-05,501,0.08995287047759255,0.032204479549368774,-9.973080923952802e-06,-1.0130459319186629e-11,-1.7423527220021116e-12
44,44,DE,6.205218189075251e-05,501,-2.1634024169024935,0.05309793380893456,-7.125401459967277e-05,6.840459365902115e-08,-2.705328748357235e-11
45,45,DE,0.0001115129511483585,501,-0.6916855299997728,0.039613455602254155,-3.037875770492189e-05,2.229072957720542e-08,-1.0469949163497987e-11
46,46,DE,2.703667921577294e-05,501,-0.3883729849683425,0.03605928170456861,-1.7351931090531915e-05,9.726031277382593e-10,1.838733385205196e-12
47,47,DE,0.0001407547745794108,501,1.0349304894503417,0.027104725887951937,-5.4163031437438815e-06,5.75893513580857e-09,-8.253764015595641e-12
48,48,DE,4.673205789780169e-05,501,-0.6163891863329742,0.037988959088194205,-2.1541596292890996e-05,3.0550176723550095e-09,2.4283972927114645e-12
49,49,DE,7.39436872364707e-05,501,0.13055731417838,0.03603842425116248,-3.0127977022595075e-05,3.056995907805818e-08,-1.567148792214253e-11
50,50,DE,9.666721409556904e-06,470,-0.011908398594008655,0.03461192161695084,-1.9071116333782882e-05,1.0069359558512784e-08,-4.714115360979198e-12
51,51,DE,0.00014380453368330247,501,-3.481788691992273,0.06384409440045671,-9.992282155438784e-05,9.92673529085985e-08,-3.8480156422438003e-11
52,52,DE,8.110984990979505e-05,501,-0.7525516524987382,0.04354748757296613,-4.940561838130434e-05,5.0379740275757083e-08,-2.3015939865929168e-11
53,53,DE,8.650293688645892e-05,501,0.4483458992128303,0.02907845237781602,6.149043481897821e-06,-3.3703294473041195e-08,1.957471333328697e-11
54,54,DE,5.29972139945075e-05,501,0.7775754934100221,0.029971610347336156,-7.467768048753159e-06,-4.545256374222701e-09,2.2655510190350103e-12
55,55,DE,4.0784270560646676e-05,501,1.143140750915403,0.02748158055991995,-5.133054953850016e-06,-5.013732323517439e-10,-2.1081635365300853e-12
56,56,DE,3.994730612915562e-06,493,0.4157721180369255,0.03057934294977772,-5.496249356392409e-06,-8.518711474685369e-09,4.060647164284105e-12
57,57,DE,0.00011761361855667654,501,0.5994087880830066,0.03134601936316148,-1.8188774900935817e-05,2.118384621514939e-08,-1.4463842676475104e-11
58,58,DE,0.00040244605244155705,501,3.5132098255636395,0.01238247255717468,2.7061645635106478e-05,-2.626824746334983e-08,3.6542095979586946e-12
59,59,DE,2.4208359892788256e-05,501,-0.1809766229161819,0.034525763972789385,-1.3542925155215478e-05,-1.896162540151935e-09,2.067615137712503e-12
60,60,DE,2.662448662858326e-05,501,1.2012263509393786,0.02619525487656915,-5.598936560748543e-08,-6.589806111107357e-09,-1.9760658597510412e-14
61,61,DE,0.00017291196586317258,501,1.8195905121502118,0.01727585987369675,4.0629987812554295e-05,-7.115012058757313e-08,3.2174039310520916e-11
62,62,DE,0.0002667692160114397,501,0.5428604726340767,0.023948900634505416,2.7022707726892973e-05,-6.039130239656326e-08,3.0752567906480194e-11
63,63,DE,1.4411613818431392e-05,501,0.7226232361308605,0.0283410726108415,1.9015294916390318e-06,-1.9931915699319042e-08,1.0094863028526897e-11
64,64,DE,9.203071420168553e-05,501,1.0227458251182635,0.02189727902388401,3.079019914068616e-05,-6.292140009918341e-08,3.0260343317550836e-11
65,65,DE,1.9652806829988505e-05,501,2.108036563023932,0.016734668136221244,3.488311589836357e-05,-5.7506172468815955e-08,2.4900860466593175e-11
66,66,DE,4.135672673946674e-05,501,1.0039663367894658,0.027463763035306416,-1.1082885130606086e-06,-1.0900133365959446e-08,4.658917001855207e-12
67,67,DE,3.393258445102301e-05,501,0.9883446590400877,0.027862102340660735,-4.752475192586619e-06,-1.0522759060658055e-09,-2.4741104679731307e-12
68,68,DE,3.604753875562962e-05,501,0.9957939794786675,0.027982260281512655,-4.772110746283935e-06,-3.272408721612986e-09,1.2311251376955576e-14
69,69,DE,8.950830531752241e-05,501,0.32477861547504394,0.030035613229358965,-3.4813065215732764e-06,-8.23338749424694e-09,2.2409261145863854e-12
70,70,DE,4.79093444661667e-05,501,-0.6417987919405098,0.0378369503501762,-2.0862036278110135e-05,4.1865531978667065e-09,3.809394250381569e-13
71,71,DE,2.8551652226720947e-05,501,0.3130055734773844,0.029938056458691263,2.39004167067799e-06,-2.5299328560890864e-08,1.384959409735197e-11
72,72,DE,6.1001569274211044e-05,501,0.9188931931315382,0.028621441858739553,-6.114844666410222e-06,-3.1341241151568555e-09,9.307510319729056e-13
