iteration,seed,final_objective_value,n_iter_opt,x0,x1,x2,x3
58,58,4.040100000004039,501,999999.9999999775,1e-08,0.12281890617516608,-0.9188653852345037
59,59,4.040100000004039,501,999999.9999999919,1.000000000000002e-08,0.9962629682077795,-0.9363185192525596
60,60,4.040100000004039,501,999999.9999999836,1.0000000000000081e-08,0.9283420941786377,-0.51916907404117
61,61,6.925884967307775e-12,110,999999.999998726,2.000002302758157e-06,0.9431011738818107,0.1903504007655507
62,62,1.7496618206370941e-12,130,999999.9999987014,2.0000002515305633e-06,0.5314278657973153,0.8817467044980599
63,63,5.645855977162978e-11,113,999999.9999945232,1.999994855725517e-06,0.8463353544407739,0.22570893695916894
64,64,8.521995217579712e-12,135,999999.9999971061,1.9999996157982725e-06,0.7197246873309919,0.9698377420134772
65,65,4.405715037235559e-11,118,1000000.0000057815,2.0000032605119377e-06,0.6882437488619095,0.3455628150882967
66,66,6.628651979177891e-11,114,1000000.0000063807,2.000005056951122e-06,0.5135426512027713,0.6548340569593037
67,67,2.631463244866419e-11,113,1000000.0000002618,1.9999948769062943e-06,0.6127504668171727,0.6433956755656084
68,68,6.124424325385756e-11,100,999999.9999941223,2.0000051669224466e-06,0.6732952142440858,0.12839222198922592
69,69,4.272926278278399e-11,122,1000000.0000064605,1.999999004189748e-06,0.7033131072142557,0.3374002142747597
70,70,4.040100000004039,501,999999.9999999775,1.000000000000002e-08,0.9930883447098214,-0.8802726729748304
71,71,2.417332787498959e-11,103,1000000.0000037793,2.0000031448559385e-06,0.3230978336276014,0.6080864658404123
72,72,6.77324838210504e-11,113,999999.9999929423,2.0000042334113996e-06,0.1806725883319251,0.27665257429972034
73,73,4.9621199962229395e-11,112,999999.999993153,1.999998344646434e-06,0.10741095490349059,0.07606783112882443
74,74,1.0695651790305159e-11,104,1000000.0000032701,2.0000000453364592e-06,0.6679675999320176,0.9195245342766764
75,75,5.616807181237968e-11,123,1000000.0000033703,2.000006693936807e-06,0.7281818634530436,0.5248559044097817
76,76,9.934748122586673e-11,127,999999.9999992311,2.0000099376188747e-06,0.5787001751358732,0.12368988341071803
77,77,9.566979713874776e-11,109,999999.9999998773,2.0000097803244435e-06,0.48731258536714184,0.9024805921547052
78,78,7.270677912906226e-11,114,999999.9999997811,1.99999147598266e-06,0.9875085898833084,0.14146987413045065
79,79,5.564157255775431e-12,102,999999.9999993292,2.00000226146207e-06,0.40413870956272135,0.2959993754231645
80,80,6.800358545606959e-12,123,1000000.0000016238,2.0000020405258644e-06,0.509169913221633,0.9394844806778914
81,81,4.0906020617386885e-11,103,1000000.0000046873,2.000004351404561e-06,0.9473699867629156,0.8919844798580927
82,82,5.45107237480056e-11,119,999999.9999980142,1.9999928889370877e-06,0.059057489765512346,0.04220220832617437
83,83,9.386176660014417e-11,100,1000000.0000061803,2.0000074609657856e-06,0.2783192746880132,0.4147584107662591
84,84,2.6873239090507956e-11,123,1000000.0000001248,2.0000051824378583e-06,0.41023889784535883,0.33167458040164094
85,85,4.040100000004039,501,999999.9999999795,1e-08,0.8916755661841124,-0.9997891840371881
86,86,6.139176253274077e-11,121,999999.99999728,2.0000073480067465e-06,0.979587723490057,0.4715303468568559
87,87,3.111366375499647e-11,108,1000000.0000054993,1.9999990667762397e-06,0.8480137963849015,0.36491881271073473
88,88,9.316231299248287e-11,111,999999.9999991308,2.000009612851444e-06,0.8780014963762811,0.6668376748846203
89,89,5.681894752930473e-11,117,1000000.0000061988,2.000004288838224e-06,0.445709152020294,0.2506907277281644
90,90,4.3968230347460096e-11,104,1000000.0000065669,2.000000918912294e-06,0.3534495939308536,0.24935196743215618
91,91,5.686621267548858e-11,110,999999.9999962267,1.9999934709362977e-06,0.2665248662317746,0.9664207332108825
92,92,5.219185813945832e-11,97,999999.9999948647,1.999994918630354e-06,0.5318304061973739,0.8259520057781462
93,93,1.9275301372841058e-11,116,1000000.0000037814,2.0000022307538836e-06,0.590976266193176,0.6475715690547201
94,94,7.89428326806801e-11,109,999999.9999977626,2.0000085986634546e-06,0.44088255395419934,0.31167572286676104
95,95,9.711125811650925e-11,113,999999.9999948033,1.999991627081034e-06,0.9829834068205747,0.5745062847838013
96,96,4.040100000004039,501,999999.9999999959,1.000000000000002e-08,0.22373485007389762,-0.9240565929533641
97,97,7.664737322977117e-11,103,1000000.0000086774,2.000001162181167e-06,0.21941977409051416,0.3235287596464629
98,98,3.820905710234405e-11,105,999999.9999974088,1.9999943879749294e-06,0.6372093363009844,0.9307268242929161
99,99,8.078738544608233e-11,108,1000000.0000000778,1.9999910121559438e-06,0.3047936400909714,0.036988616756421955
100,100,4.040100000004039,501,999999.9999999816,1e-08,0.7783044236720139,-0.7769725343526912
101,101,6.69943871985721e-11,115,1000000.0000057529,2.0000058222367957e-06,0.40816446262190725,0.12945507090268443
102,102,5.484853360253743e-11,103,999999.999995466,1.999994144146375e-06,0.2926315006661942,0.10551718187726808
103,103,1.4190956920287451e-11,129,1000000.0000037671,1.9999999937007823e-06,0.9386398909896709,0.04363285258097406
104,104,4.9810965347028125e-11,105,999999.9999991922,1.999992988695393e-06,0.1996128998309573,0.12837668818254377
105,105,9.318638230012379e-11,96,999999.9999905598,1.9999979830042435e-06,0.21283557469008854,0.8316491355124405
106,106,2.468165261754802e-12,92,1000000.0000003661,1.9999984722175827e-06,0.30982998115628946,0.1272834368273166
107,107,7.048136266446103e-11,96,1000000.0000062048,2.0000056552124733e-06,0.562601147244441,0.09806497382467161
108,108,2.3294378947772914e-11,153,999999.999995241,1.9999991957393205e-06,0.9689035471385675,0.3880988418274761
109,109,2.6899620770853942e-11,107,1000000.0000041618,1.9999969050532225e-06,0.9384286650336432,0.12600976597138222
110,110,4.081568119559838e-11,102,1000000.0000062028,2.0000015298380843e-06,0.5733848169915389,0.30365468120922245
111,111,3.304088429030645e-11,110,999999.9999966072,2.0000046400215725e-06,0.8634038865340042,0.07052884947269276
112,112,1.403706965802034e-11,109,1000000.000001452,1.9999965462128864e-06,0.1566967045737524,0.026911011219284124
113,113,1.3140855998885687e-11,330,999999.99999991,1.99999637608545e-06,0.5791548118483296,0.25623677805423434
114,114,4.743218502130705e-12,113,999999.9999996605,1.9999978487264973e-06,0.46645668007312496,0.10906009590268756
115,115,8.406122022799282e-11,100,999999.9999950713,1.999992268944068e-06,0.9798464231460251,0.34846987790207745
116,116,2.4729671085013364e-11,125,999999.9999950324,2.000000230306782e-06,0.3656261499479045,0.05380362422266157
117,117,1.6782050034975015e-11,107,999999.9999960529,2.0000010967100674e-06,0.45813464657690045,0.7547686923320063
118,118,6.144708610762173e-11,119,999999.99999918,2.000007795810622e-06,0.3257723913948354,0.7039976802250435
119,119,5.6191217437966233e-11,113,999999.9999929485,2.00000254313031e-06,0.7368773483247325,0.1056288529537708
120,120,2.8387514737291447e-12,102,999999.9999999141,2.0000016826677477e-06,0.5450303214852485,0.12939846238299257
121,121,7.658886569736925e-12,100,999999.9999976502,2.000001461894973e-06,0.019226349657070985,0.9925737524177906
122,122,7.455477483663571e-11,106,999999.9999980244,2.0000084054727585e-06,0.0579947257508493,0.5674899843180703
123,123,4.040100000004039,501,999999.9999999816,1e-08,0.27493590036005505,-0.7395285689849448
124,124,9.324643812703534e-11,106,999999.9999930098,2.0000066621554735e-06,0.6686017828296975,0.03135900137349053
125,125,3.330743322318406e-11,118,999999.9999988916,1.999994336178048e-06,0.7627129465235186,0.08044560042599583
126,126,6.147428798868431e-11,101,999999.9999957524,2.000006590288667e-06,0.9999650415926766,0.652005493173606
127,127,5.7554379592190865e-11,101,999999.9999928891,2.0000026438287835e-06,0.44762917526199913,0.49091991622119935
128,128,1.974035163505777e-11,108,1000000.0000023989,2.00000373976131e-06,0.5513572250239972,0.4424159170191709
129,129,3.4904712226457194e-11,104,999999.9999969528,2.000005061573127e-06,0.13167542944351143,0.725693457013366
130,130,8.227368513054721e-12,103,999999.999997871,2.0000019221678856e-06,0.5073322053734025,0.6086726870358459
131,131,6.724498219292107e-11,111,999999.999995374,2.00000677091366e-06,0.8135554310172471,0.22667605465894142
132,132,8.659108875424734e-11,116,1000000.0000071374,2.000005970603468e-06,0.9884711151419673,0.014681204192448657
133,133,2.5779550948422432e-11,138,1000000.0000018406,2.000004731971125e-06,0.9912305825211631,0.17595017558121973
134,134,3.047246151067024e-11,110,999999.9999954681,2.000003151842385e-06,0.4138983207286076,0.14219235457949736
135,135,7.701573738980352e-11,107,1000000.0000084157,1.9999975115412243e-06,0.5836107985668579,0.17683584117211262
136,136,2.303472595166356e-11,130,1000000.0000033969,1.99999660943071e-06,0.15910552885456278,0.21398635743697283
137,137,4.040100000004039,501,999999.9999999551,1e-08,0.0439420547295891,-0.9390435716620485
138,138,1.2056264325537988e-13,104,1000000.0000002005,2.0000002835054214e-06,0.5633879911224581,0.11072976701170667
139,139,7.438376484382683e-11,104,1000000.0000041577,1.9999924436926736e-06,0.37379606936151494,0.29257150746802374
140,140,1.6611240087196785e-11,140,999999.9999965478,1.9999978335135035e-06,0.5587001453188571,0.9777438667316546
141,141,1.0100967357154962e-11,103,999999.999999409,1.9999968772398432e-06,0.37142229603208754,0.20332464842978962
142,142,8.153554418823647e-11,134,1000000.0000057324,1.9999930232374463e-06,0.7058593011935843,0.5011256023713272
143,143,5.724553415067005e-11,126,1000000.0000074749,2.000001170981944e-06,0.22058965230990707,0.30589222823859447
144,144,1.1010551511406311e-11,281,999999.9999998794,1.9999966839776783e-06,0.7391195917350241,0.9752883409559711
145,145,7.766065902693519e-11,96,999999.9999970202,1.999991706535626e-06,0.31426699500221716,0.8838147135935135
146,146,5.0587779855611625e-11,108,1000000.0000067141,1.99999765304376e-06,0.9904004638854965,0.8831678746213736
147,147,1.56821898437699e-11,135,999999.9999996073,2.0000039405592474e-06,0.45182862728461565,0.48185187875671065
148,148,7.333167650115714e-11,107,1000000.0000080639,1.9999971179889643e-06,0.4415664052553018,0.6145063159776051
149,149,1.857794513809371e-11,107,1000000.0000031781,1.9999970883992053e-06,0.7937607484210865,0.9717997789259517
150,150,5.02203775380798e-12,126,999999.9999989284,2.0000019681750735e-06,0.6091067284655121,0.6588632913976763
151,151,7.84547181225082e-11,117,999999.9999973066,1.999991561972679e-06,0.08373524486683112,0.9912445760736355
152,152,1.8669028257491802e-11,122,1000000.0000029961,1.999996886696008e-06,0.3418804590979506,0.08083301290198083
153,153,2.2282765448911325e-11,104,999999.9999996524,1.99999529235495e-06,0.6693703450350622,0.1917215644401676
154,154,4.040100000004039,501,999999.9999999938,1.0000000000000061e-08,0.10918326918967204,-0.7019499089343625
155,155,4.040100000004039,501,999999.9999999979,1e-08,0.9391263369187998,-0.9984073677680213
156,156,5.250206855258911e-11,119,1000000.0000056507,2.0000045356084716e-06,0.8296357996957103,0.19208175778289646
157,157,9.835643309345348e-12,124,1000000.0000017383,2.000002610343088e-06,0.9992097918385975,0.4568599140661905
158,158,8.430608457319599e-11,110,999999.9999908665,1.9999990589450894e-06,0.6566779534919966,0.8003949429577276
159,159,2.2762855577268222e-11,116,1000000.0000034255,2.0000033209361655e-06,0.29681684602433933,0.37295875495483394
160,160,3.3165518895112556e-12,105,1000000.0000016402,1.9999992085573223e-06,0.555456468105068,0.10351133932360634
161,161,6.059949611647876e-12,97,1000000.0000002373,1.9999975497628127e-06,0.5299995870128685,0.23835940190281213
162,162,8.339444034980093e-11,102,999999.9999918605,2.0000041403724435e-06,0.9311487085162572,0.20084854491154014
163,163,4.880777165275619e-11,111,1000000.0000054237,2.00000440357158e-06,0.9730657275859625,0.9682292155272131
164,164,6.190024331860706e-12,118,1000000.0000024807,2.000000190208471e-06,0.257723279118398,0.16578771711854523
165,165,2.9749958934642944e-11,126,999999.9999992679,2.0000054049932194e-06,0.7863287734457006,0.8548019927294209
166,166,1.3227874375148622e-11,122,999999.9999978424,1.9999970721284283e-06,0.17983643457520238,0.3867802188068409
167,167,9.180881519152147e-11,106,1000000.0000094975,2.000001267299507e-06,0.06329838093171002,0.5386885084932738
168,168,6.315919080986108e-11,109,1000000.0000070822,1.9999963942914896e-06,0.9926096922128318,0.14515127985827142
169,169,9.364797400193728e-11,98,1000000.0000091457,1.999996837060503e-06,0.28329822452079534,0.9185379726384435
170,170,9.361179896255564e-11,114,999999.9999903757,2.0000009924351633e-06,0.9548642760585251,0.44366505132059536
171,171,3.127026066248483e-11,103,1000000.0000045238,1.9999967127963866e-06,0.8519031162482277,0.66004489288977
172,172,2.0243472215618282e-11,112,1000000.0000028345,1.9999965058286373e-06,0.9957935902738284,0.4806352404955127
173,173,4.040100000004039,501,999999.9999999509,1.000000000000002e-08,0.7540083475053533,-0.9999910161903699
174,174,6.79826893959285e-12,103,1000000.0000024602,2.000000863511331e-06,0.2905955642814135,0.537038316613868
175,175,7.847909113960018e-11,100,999999.9999914964,2.0000024836849355e-06,0.2548420887828219,0.7166649045444935
176,176,1.0146770835954689e-11,108,999999.9999969794,1.9999989887814498e-06,0.9416482506048474,0.5293961728062425
177,177,5.7509571669109575e-12,113,1000000.0000016586,1.999998267915351e-06,0.28766141242236265,0.29626355286502554
178,178,8.303834985290529e-11,114,1000000.0000090046,1.9999986016360004e-06,0.7047698454205666,0.3717985335429149
179,179,1.3697700134131991e-11,104,1000000.0000030493,1.9999979024539624e-06,0.08847980442828149,0.8124310894248764
180,180,3.296779251381207e-11,92,999999.9999944149,1.9999986681000763e-06,0.4632552027366367,0.5184215291443657
181,181,6.822945557275111e-11,113,1000000.0000058162,2.000005865222542e-06,0.9352554705905334,0.42045630789469257
182,182,5.252193548099536e-11,438,999999.9999997525,1.999992757025986e-06,0.07034244271426571,0.5283446624344132
183,183,1.8451641531856877e-11,108,1000000.0000008446,2.0000042116849e-06,0.9841629823105992,0.854669950063609
184,184,7.50065877801053e-11,114,999999.9999926704,1.999995386644524e-06,0.5189697588574983,0.0916468813679954
185,185,8.127775009247938e-11,105,1000000.0000018815,2.000008816894284e-06,0.44433269680076914,0.11590344466566714
186,186,7.052317393131218e-11,155,1000000.0000071293,2.000004438073366e-06,0.5436159713283031,0.07282491845817557
187,187,5.352162253798266e-11,127,999999.9999933534,1.999996943199073e-06,0.09753680453735031,0.2017571620129341
188,188,6.176939225464273e-11,103,1000000.0000056629,1.999994550137527e-06,0.17185817047074042,0.9090387482758503
189,189,2.7840163118348974e-11,110,1000000.0000046424,1.9999974923642243e-06,0.8529455578999209,0.5738321863945464
190,190,7.15618943107111e-11,121,999999.999993429,2.0000053277291055e-06,0.9350915825098467,0.18844552714312007
191,191,8.702790524465637e-11,196,1000000.0000015053,2.0000092066319527e-06,0.9970151696701188,0.33519893785699123
192,192,1.3964448982523799e-11,94,999999.9999981921,2.000003270452864e-06,0.07914495831509526,0.9478938069561961
193,193,9.17932505092628e-11,104,1000000.0000046219,2.0000083923143787e-06,0.929865976087503,0.8244741416070248
194,194,2.4672844227658232e-12,110,1000000.0000014683,1.9999994421053953e-06,0.9981433447608453,0.9986668430164044
195,195,3.2574794706593976e-11,108,999999.9999943146,2.000000501314669e-06,0.8292155071113222,0.2321344073220946
196,196,3.5998207624318306e-11,104,999999.9999978096,2.0000055857501457e-06,0.938908022703568,0.33557201602498227
197,197,4.040100000004039,501,999999.9999999509,1e-08,0.9820263443238687,-0.7743748362573233
198,198,1.468304391009127e-11,108,999999.9999979733,1.999996747983906e-06,0.5380223284827268,0.09345698633606257
199,199,5.131075804740992e-11,119,1000000.0000071333,1.9999993472282718e-06,0.3773276138294299,0.08798801212631358
