iteration,seed,final_objective_value,n_iter_opt,x0,x1,x2,x3
64,64,1000000000004.02,501,1.0036821241097703e-08,1.1080832892705865e-08,-0.972464383835833,0.46896181584613067
65,65,6.195750152460274e-11,117,1000000.0000036753,1.99999303943824e-06,0.6060563850870924,0.5611458349658809
66,66,1000000000004.02,501,1.0011361687840932e-08,6.896914433781667e-05,-0.45476438429634575,-0.33434514826084016
67,67,4.040100000004039,501,999999.9999999532,1.0000000000000017e-08,0.10215553826563714,-0.9943758128206733
68,68,1.2526413540285552e-11,188,999999.9999964607,2.0000000078812273e-06,0.8935335574474285,0.5058653374064247
69,69,6.848015133270207e-11,121,1000000.000005546,1.9999938581856144e-06,0.1203218438664494,0.21775441534547257
70,70,6.52965891614617e-11,124,999999.9999962881,1.9999928223776813e-06,0.9275559752582794,0.32892147818142053
71,71,4.040100000004039,501,999999.9999999903,1e-08,0.1757296190484052,-0.985589706332646
72,72,4.040100000004039,501,999999.9999999835,1.0000000000000085e-08,0.7952956682628134,-0.6745971883380786
73,73,4.040100000004039,501,999999.9999999778,1.0000000000000123e-08,0.2487402503101854,-0.8288439805698692
74,74,3.338583064895794e-12,141,1000000.0000017631,2.0000004796067526e-06,0.05373285168331007,0.9468077113680065
75,75,1000000000004.02,501,1.0061154721113824e-08,0.003380671291128236,-0.9833710508186024,0.29327045865474055
76,76,4.345994212601771e-11,124,1000000.0000054201,2.0000037527004945e-06,1.9648792684109906e-05,0.6898672461711891
77,77,6.674188040923584e-11,126,1000000.0000054977,1.9999939570571107e-06,0.021043130607254434,0.933344592938228
78,78,3.168286473305691e-11,189,1000000.0000001711,1.999994373848302e-06,0.3401454576324032,0.9510745340002257
79,79,4.040100000004039,501,999999.9999999834,1.0000000000000008e-08,0.6362091653775054,-0.9999493585252004
80,80,3.017653916046328e-12,132,999999.9999992071,1.999998454376805e-06,0.46386451454973576,0.16373959704558144
81,81,2.1633793541155015e-12,112,999999.9999988094,1.9999991363474632e-06,0.4669297779962478,0.7257287069940369
82,82,2.4209840778597504e-11,181,1000000.0000042613,2.0000024599608073e-06,0.8507576161213195,0.9949502623063912
83,83,2.1122356600932353e-11,136,1000000.0000035368,1.9999970651498145e-06,0.2709268046201598,0.8041575830934512
84,84,8.673571511660595e-11,122,1000000.0000048908,1.9999920743738818e-06,0.9042425881912898,0.06370997757084418
85,85,3.878293281364408e-11,109,1000000.0000052986,1.999996727786594e-06,0.9684153182014674,0.8292085816380366
86,86,1000000000004.02,501,1.0047147347749497e-08,0.0009477188378116056,-0.6235740371515751,-0.8445643874644733
87,87,6.478758069067864e-11,244,1000000.0000077685,1.9999978933710654e-06,0.3101685060775769,0.4652742278281814
88,88,8.150157388205252e-12,112,999999.9999996839,2.0000028372984067e-06,0.47818472876758644,0.911351123942926
89,89,1.918351845504957e-11,165,1000000.0000032949,2.000002885670738e-06,0.7948676809752597,0.6418804977949739
90,90,1000000000004.02,501,1.0000932070042127e-08,0.004610804201929934,-0.8895953265635351,0.9999986067334703
91,91,1.6902864674795303e-11,229,1000000.0000020543,1.999996438695436e-06,0.2719074868824379,0.6360027917153257
92,92,5.462612335101201e-11,103,1000000.0000035876,2.000006461839145e-06,0.7625967363326241,0.9966369130307029
93,93,4.040100000008147,501,999999.9999979531,1e-08,0.9670667484045281,-0.9477865978063055
94,94,8.722688134610785e-12,126,999999.9999978571,2.0000020324542223e-06,0.2926850430068719,0.6171730467868216
95,95,1.2636888862739903e-11,116,999999.9999964526,1.9999997702516443e-06,0.22167846942470856,0.3844541675658082
96,96,5.825002603695133e-11,168,1000000.0000012899,1.9999924776154127e-06,0.9788646288242426,0.9922494628956018
97,97,1.3265886812155276e-11,119,1000000.0000017808,1.9999968227933082e-06,0.48037154749114713,0.4113921028089085
98,98,3.9600999983257728,501,1000000.000000483,1.0000000421708957e-08,0.9576098565195302,0.14851684547425925
99,99,1000000000004.02,501,1.0068048135629859e-08,0.0004026853161935592,-0.9958494030221494,0.9851394154524203
100,100,4.040100000004039,501,999999.9999999781,1.0000000000000177e-08,0.9874004351333369,-0.9874175687326822
101,101,4.040100000004041,501,1000000.0000000125,1.0000000000000002e-08,0.36538403212144505,-0.48506853541906986
102,102,4.040100000004039,501,999999.9999999889,1.0000000000000076e-08,0.15055273462463126,-0.9497556884178361
103,103,1000000000004.02,501,1.000908510395393e-08,1.7736355772171e-05,-0.5907659894058748,0.3379016831387214
104,104,2.885772237653533e-09,501,1000000.0000008737,1.9999462877194774e-06,0.9889455181295511,0.23079678944452356
105,105,1.8436065023867744e-11,163,1000000.0000041181,1.9999987844596074e-06,0.779096359760035,0.8195174970072845
106,106,1000000000004.02,501,1.0000001816847589e-08,0.001394120926727132,-0.8223825932173481,0.9962483636003899
107,107,1.6157989417196434e-11,239,1000000.0000002254,1.999995986622761e-06,0.7715204845003575,0.29691802778794085
108,108,8.171253948430915e-11,120,999999.9999909808,1.9999993939810955e-06,0.7862495292597751,0.5398225295067582
109,109,1.3358450081821152e-11,159,999999.9999996311,1.9999963637460712e-06,0.19104077531980496,0.06650669846918135
110,110,4.040100000004039,501,999999.9999999856,1.0000000000000053e-08,0.9998728920449165,-0.4859100293583424
111,111,2.9732106281144187e-11,196,999999.999994588,1.9999993351672083e-06,0.9999991760818112,0.743538850234978
112,112,1000000000004.02,501,1.003777702064704e-08,0.0009398861969540419,-0.9717975929591296,-0.970501069028949
113,113,5.5748727465777115e-11,117,999999.9999958703,2.0000062204715797e-06,0.7830773450120546,0.26639758197587765
114,114,7.122096751663348e-14,129,1000000.0000002667,2.000000009384334e-06,0.0641007132556289,0.9122400426411565
115,115,2.174635657183043e-11,131,1000000.0000012063,1.999995495421294e-06,0.34088782762582254,0.15556910170188498
116,116,7.75595403987889e-11,130,1000000.0000078725,1.9999960523570112e-06,0.7266739333333581,0.086823143139678
117,117,4.180472995704967e-11,113,999999.9999935752,1.999999274689363e-06,0.999895444001184,0.7416920879532088
118,118,3.060491555820342e-11,203,999999.9999979223,2.0000051272087377e-06,0.4008451020262998,0.5195803241747567
119,119,8.973640058364663e-11,167,999999.9999949383,2.0000080072073264e-06,0.08302424382717578,0.14359110994394692
120,120,5.500703286167591e-11,146,1000000.0000060619,1.9999957267152133e-06,0.9577354793776403,0.9998357470203747
121,121,7.588626347867597e-11,147,1000000.0000087077,1.999999752274321e-06,0.8201607323933848,0.5887884390707898
122,122,4.040100000004039,501,999999.9999999941,1.0000000000000023e-08,0.4172251265908416,-0.704732319845856
123,123,1000000000004.02,501,1.0060870790614878e-08,5.6769836439355175e-05,-0.9999194826470309,-0.07363792033245209
124,124,4.5241170367708685e-11,112,999999.9999940374,2.0000031127356796e-06,0.20047125648274394,0.9997045327294735
125,125,2.16435676978239e-12,116,1000000.0000014612,2.0000001706413576e-06,0.7510263367524178,0.9742263828067862
126,126,1.9870928816924307e-11,254,999999.9999998703,1.9999955442051355e-06,0.04860280228159244,0.15411424862551726
127,127,9.590230877550985e-11,145,1000000.0000003375,1.9999902128439358e-06,0.9029425512215383,0.32628192446116017
128,128,4.063118670828152e-12,132,999999.999997986,1.999999916440769e-06,0.28485017895287223,0.5440166517761439
129,129,6.332993377608049e-11,176,999999.999998836,1.999992127585158e-06,0.40576190109672094,0.8487271508876784
130,130,8.541607722007026e-11,141,1000000.0000061974,1.9999931436995024e-06,0.008134740367408244,0.7712976906966058
131,131,7.179512565091034e-12,104,999999.999997507,2.0000009819894344e-06,0.9290760049990419,0.057572233747479926
132,132,4.040100000004039,501,999999.9999999821,1.0000000000000045e-08,0.4648706999634967,-0.9748178030493946
133,133,1000000000004.02,501,1.0028186887802655e-08,5.0554654446129055e-05,-0.39503918230793733,0.7723811194438345
134,134,9.981076864335647e-11,116,999999.9999938012,2.0000078349381006e-06,0.8952740042787432,0.10051375856080799
135,135,1000000000004.02,501,1.0004494851338709e-08,0.005854657186655432,-0.9999372637090409,-0.3647043811293567
136,136,1.0533922088321853e-11,117,1000000.0000010475,2.00000307191184e-06,0.256253960021125,0.9999640799262275
137,137,2.242445402151857e-07,501,999999.9998274277,1.999559020377018e-06,0.8454326857311081,0.23118770497130878
138,138,1000000000004.02,501,1.002798811557107e-08,0.007345444590399448,-0.6761678541482357,-0.22062855928595068
139,139,6.696411057643525e-11,122,999999.999997293,1.999992277555549e-06,0.37582134390302363,0.44558678643502453
140,140,1000000000004.02,501,1.0013966263840166e-08,7.051329251358767e-05,-0.718226717071148,-0.9641662545964296
141,141,4.2303582888756156e-11,179,999999.9999953761,2.000004574190063e-06,0.36932648613408875,0.6098825856802917
142,142,4.040100000004039,501,999999.999999981,1.0000000000000195e-08,0.9094121611230457,-0.9908214708144976
143,143,5.683412290678731e-11,157,999999.9999968227,1.9999931634327205e-06,0.5206615665896605,0.4998743911149402
144,144,1000000000004.02,501,1.0038239171090859e-08,0.00017797156962984952,-0.9999915406704349,-0.014982019317314564
145,145,8.188197456250405e-11,113,999999.9999993887,2.000009028195434e-06,0.9998308034839396,0.3337794297262513
146,146,7.773751128011135e-11,136,1000000.0000085877,2.0000019971014227e-06,0.35364089852957903,0.5834848614063509
147,147,5.5766402775549604e-11,158,1000000.0000074061,1.999999042938547e-06,0.2954766944781387,0.9499222028674644
148,148,5.341269445464255e-11,297,1000000.0000030404,1.9999933540517738e-06,0.9460296375751011,0.03801585865724064
149,149,1.463059743191861e-11,269,1000000.0000033949,2.000001762158604e-06,0.7187553707257535,0.6098456148525686
150,150,4.040100000004039,501,999999.9999999887,1.0000000000000061e-08,0.19738636091304387,-0.9993482430874914
151,151,6.269602143515586e-11,150,1000000.0000075152,2.000002493561549e-06,0.7636956878568013,0.29270111592549025
152,152,8.185002188061187e-11,254,999999.9999965896,1.999991620312113e-06,0.37384450295963295,0.3191440219234095
153,153,4.040100000004039,501,999999.9999999834,1.0000000000000004e-08,0.9805926878384571,-0.779505962362767
154,154,9.263099490893932e-11,129,999999.9999955317,2.0000085244274555e-06,0.8123371276133595,0.10344555757023348
155,155,1000000000004.02,501,1.0025647534589772e-08,0.00016022702559161618,-0.7022075774413045,-0.5982337676854957
156,156,7.807491270738581e-11,191,1000000.0000077162,2.0000043051613807e-06,0.4214499743954638,0.6042132120646881
157,157,4.040100000004039,501,999999.9999999847,1.0000000000000066e-08,0.1652764705466899,-0.9999911150521963
158,158,8.95675818891663e-11,124,1000000.0000011808,1.999990609934177e-06,0.19806524647776935,0.09413627210812359
159,159,8.052442677048558e-11,111,999999.9999910463,2.0000005958804417e-06,0.34984576728954875,0.09188816631006042
160,160,4.040100000004039,501,999999.9999999894,1.0000000000000025e-08,0.3813775391538303,-0.8876668474155703
161,161,5.1578989295264184e-11,142,1000000.0000044256,2.000005656196302e-06,0.9985160731741098,0.44446145687498645
162,162,9.736413949552371e-11,132,1000000.000001212,2.0000097926068147e-06,0.590077749977131,0.019126766166471458
163,163,4.040100000004039,501,999999.9999999857,1.0000000000000023e-08,0.511185710518167,-0.6420062244550517
164,164,6.623074770439329e-11,119,999999.999998402,1.9999920202138603e-06,0.9835153232328335,0.6871068568998798
165,165,1000000000004.02,501,1.0028108522032709e-08,0.0019651140809758497,-0.9420786452123648,-0.9555859775259548
166,166,9.118266206167789e-12,105,1000000.0000030152,2.0000001646009704e-06,0.8492513407989355,0.9736059424102983
167,167,5.722660095882635e-11,474,1000000.0000070318,2.000002789233493e-06,0.35503766725049934,0.9489618835543423
168,168,6.213791718103048e-11,117,999999.9999923155,2.0000017570035273e-06,0.9296640379762903,0.35256201047290975
169,169,4.927277831134311e-11,152,999999.9999963249,2.0000059805011326e-06,0.9541495487270666,0.5959459891928938
170,170,1000000000004.02,501,1.0019275081180295e-08,1.218826909978078e-06,-0.9170772651887436,-0.04757953630542169
171,171,9.648328437733379e-11,129,999999.9999943933,2.000008065272688e-06,0.36185388792731304,0.5178645113179873
172,172,9.680203160174384e-11,129,1000000.0000054761,1.999991825957305e-06,0.9871221544683806,0.20007275643812333
173,173,5.483091932741833e-11,116,999999.9999977606,2.000007058061091e-06,0.5611881625970466,0.9085463956643145
174,174,1.3659668442092561e-11,158,1000000.0000036381,2.0000006510930193e-06,0.9999963694539639,0.6245804432858589
175,175,1.0686743211665762e-10,501,1000000.0000094038,2.0000042937017945e-06,0.984933576562471,0.052033601032786585
176,176,7.722389195330764e-11,113,1000000.0000051032,2.0000071541092323e-06,0.9999998083055064,0.9793144780390333
177,177,6.329524149390701e-11,178,1000000.0000049685,1.999993786347542e-06,0.503123998722313,0.4313930454907009
178,178,1.986042797097471e-11,135,1000000.0000042258,1.9999985845826454e-06,0.36249650163190034,0.4508878241145254
179,179,3.274989012033468e-11,147,1000000.0000046309,2.0000033622509056e-06,0.9998335986233703,0.35050417707623066
180,180,4.040100000004039,501,999999.9999999813,1.0000000000000176e-08,0.27828090445019155,-0.8139574925384219
181,181,4.040100000004039,501,999999.9999999864,1.0000000000000083e-08,0.20408783037469394,-0.9328511372789
182,182,5.09819447990388e-11,132,1000000.0000061854,1.9999964330515606e-06,0.41023994202418157,0.2374181821103038
183,183,3.647168756557169e-11,117,999999.9999950011,2.0000033886597446e-06,0.036937540542983885,0.9635356625221804
184,184,1.1954784032531007e-11,300,999999.9999982388,1.999997024639408e-06,0.9995566801153235,0.18027673255194906
185,185,8.240783932321165e-11,143,1000000.0000070756,2.0000056871316263e-06,0.999986702571362,0.8161983323926623
186,186,5.020342107594041e-11,151,1000000.0000049114,2.000005106957882e-06,0.6505337076676394,0.29803721224679464
187,187,4.040100000004039,501,999999.9999999873,1.0000000000000005e-08,0.14097679331416127,-0.9085072990355091
188,188,3.25600492701128e-11,121,1000000.0000019359,1.999994632272671e-06,0.8277331688297919,0.03997383613310722
189,189,1000000000004.02,501,1.0001670912373456e-08,0.0023990548131796524,-0.9978272206750126,-0.4854894107128777
190,190,5.204087489487884e-11,122,999999.9999961884,1.9999938752275777e-06,0.5977721046079201,0.7300451439894861
191,191,1.4006868832759578e-11,127,999999.9999999336,2.0000037419869868e-06,0.3056853923402433,0.24321174933980946
192,192,7.299947204458342e-11,154,999999.9999916283,1.999998292737053e-06,0.49054345840611746,0.5460132845148492
193,193,1000000000004.02,501,1.0064017746615759e-08,7.947566150575162e-06,-0.840818734963994,0.9999471868984238
194,194,7.908929150080331e-12,165,1000000.0000018358,2.000002130474984e-06,0.25553148696195577,0.6064995281924046
195,195,4.040100000004039,501,999999.9999999781,1.0000000000000002e-08,0.9648667942526786,-0.8168104188288093
196,196,1000000000004.02,501,1.0033384800027092e-08,0.0006836324945156528,-0.6854812835249606,-0.4309465176387892
197,197,4.040100000004039,501,999999.999999989,1.0000000000000005e-08,0.8504533603180661,-0.9571367882281467
198,198,141.0510586089015,501,1000007.3589572894,1.1321762328251308e-05,0.33547237939653923,0.20593837508017182
199,199,9.432903466506438e-11,208,999999.9999913637,2.000004443424066e-06,0.12806269503335316,0.7998692294411592
