iteration,seed,final_objective_value,n_iter_opt,x0,x1,x2,x3
0,0,2.4820685358571486e-09,142,0.9999868029760139,0.999968802058024,0.36826478438135973,0.16732685398160035
1,1,9.466980604197095e-09,128,0.9999035544303694,0.9998058327337535,0.6328393877081819,0.6464532077026394
2,2,8.95176921218668e-09,132,1.0000774404834187,1.0001494512111673,0.7291151556633604,0.7915058161668865
3,3,5.741213567526837e-10,176,0.999983623915246,0.9999689972276081,0.27904348772894677,0.38886816384684736
4,4,2.896822032584592e-09,171,0.9999927250460997,0.9999907829652773,0.8478545690528986,0.8710478575449274
5,5,6.9739409465496794e-09,131,0.9999197252139542,0.9998371549169722,0.9058881651103956,0.033819236444351
6,6,2.0302074945453194e-09,128,0.9999991997856571,1.0000029046437093,0.4280631774580788,0.9855151100159212
7,7,5.411365531482668e-09,142,0.999995015105267,0.9999826909463467,0.6675154486341347,0.8149228522191909
8,8,3.805287181193184e-09,168,1.000030873351705,1.0000564071291318,0.6558277896111638,0.15429441078516126
9,9,2.806987381324203e-09,198,1.0000512458063724,1.0001038390612098,0.8209853774273806,0.36447723892899836
10,10,9.461202561708636e-09,177,1.0000952391766968,1.000192464041672,0.9536108749809318,0.49040204729984865
11,11,4.12906197826065e-09,161,1.0000019226181847,1.0000102681409038,0.3035932452538357,0.5945131098532708
12,12,6.494415610801944e-09,180,0.9999359789323091,0.9998768565710653,0.42617627036067834,0.715380730399342
13,13,6.281553185941757e-09,239,1.0000401301954298,1.0000870965609714,0.1842339686112729,0.24250346202138373
14,14,5.920000822519846e-09,116,1.00001326649988,1.0000189542571014,0.22440117995685788,0.4670997814891777
15,15,3.548353041767264e-09,170,0.999960399025963,0.9999252494694831,0.6218568763933618,0.8561556736859219
16,16,5.908295519118226e-09,175,0.9999853003736802,0.9999630562855104,0.8038256983113777,0.3711417115544074
17,17,8.074036425185676e-09,141,1.0000464553773754,1.0000852214017282,0.7618561696981799,0.45916137172476273
18,18,2.4244723767386703e-10,157,0.9999947864212444,0.9999881056756331,0.8749804109118123,0.48472156907983005
19,19,6.00869938272215e-09,146,0.9999540984163809,0.9999144453338803,0.9150413500671807,0.5718859834155454
20,20,5.8032121736483275e-09,122,0.9999342493511995,0.9998646558650927,0.29671334146390427,0.887737961532958
21,21,6.736394388544085e-09,141,0.9999673460725196,0.9999271631944465,0.10767471502358272,0.5481642633333348
22,22,9.766139421303242e-09,211,1.000076649720197,1.000147067559715,0.9964843384905916,0.2545593657038831
23,23,9.546825012559374e-09,113,1.0000770894291604,1.000148181431277,0.5155929634039675,0.5513328826827085
24,24,9.740069467837622e-09,209,1.0000541181681621,1.0000999862090951,0.16036421957622138,0.6392299500027131
25,25,7.507770919509222e-09,164,0.9999440858674173,0.9998947940610988,0.5315533019042035,0.19409113208795473
26,26,1.3667944360597118e-09,183,1.000034859751441,1.0000684894903817,0.27669515118041216,0.5245002261017008
27,27,1.3310700805867715e-09,232,0.999964183326897,0.9999290624581065,0.7933760739595005,0.26632534498562577
28,28,3.1928530940397033e-09,162,1.0000538279438624,1.0001093775217829,0.31017405153206856,0.25279941685348645
29,29,9.1437941525711e-09,148,0.9999547409926629,0.9999179074631758,0.019631821559621843,0.47657597885803726
30,30,4.099453407399398e-09,154,1.0000457322095504,1.0000869854186856,0.36610035383436934,0.3431261235179356
31,31,5.307197352642648e-10,103,0.9999966593404518,0.9999955980773514,0.9512378981270622,0.47575733221676964
32,32,7.521318112013442e-09,163,1.0000778014541587,1.0001517771839334,0.1870823116679896,0.0847988418499066
33,33,5.0660820848192855e-09,140,0.999938636655479,0.9998736706626398,0.27952794148004984,0.22154375364172596
34,34,4.916017708150914e-09,163,0.9999377791935498,0.9998723302483908,0.18685510059592092,0.9115754809228017
35,35,8.71959920337873e-09,118,1.0000901352989409,1.0001778389946292,0.32849839316940166,0.9532122209845193
36,36,9.570007521952417e-09,145,0.9999087532793599,0.9998139877846082,0.27359787914356676,0.9838015982781558
37,37,3.2975381564304636e-09,149,1.00005726042827,1.0001149575117008,0.797381091759936,0.24801025737322643
38,38,9.817781952525116e-09,196,1.0000833397056286,1.0001613269954042,0.774789418981908,0.22017555125071134
39,39,5.496853587181666e-09,195,0.9999924965695804,0.9999776171856203,0.1194561322732291,0.4156129352207444
40,40,8.643035715010054e-09,184,0.9999882991769823,0.9999858213572698,0.3098200198316548,0.13493484007030893
41,41,2.9608974100832597e-09,172,1.000049858930448,1.0001018997606401,0.33914687140879496,0.16256670989409017
42,42,1.277039203492562e-09,193,0.9999905682314381,0.9999776896968254,0.4946931368084654,0.03909852508305903
43,43,9.143743397664047e-09,107,0.9999081433828804,0.9998189524675728,0.25846449723821596,0.4345736848780112
44,44,2.5105660646526475e-09,133,1.0000360962224801,1.0000687186525214,0.9622588200820595,0.9966007954663271
45,45,7.4114975936953005e-09,200,0.9999930512279641,0.9999946834203425,0.6112447861899024,0.33860483323628426
46,46,4.149967086914565e-09,224,1.0000544023605906,1.0001053575355126,0.16275957091145393,0.5412071173826348
47,47,6.803474472424964e-09,164,1.0000436674792905,1.0000803392760413,0.3436623943907021,0.42962368571223086
48,48,8.39012266423844e-09,150,0.9999467337126876,0.9998860185344837,0.2520205637592331,0.3576166131787041
49,49,8.023035502376308e-09,195,1.000085895633074,1.0001692590069873,0.5105905871904357,0.09431125101184248
50,50,7.3371340969038335e-09,174,1.000026208122732,1.0000605718501097,0.45263766664024696,0.6039070372090459
51,51,5.988927260678954e-09,189,0.9999854193971346,0.9999632387876026,0.3837018029236458,0.5341826478675584
52,52,7.291780011071834e-09,129,0.9999151686690778,0.9998293676757435,0.5034500505046159,0.19506005344190408
53,53,9.95326506365983e-09,168,1.0000976764290217,1.0001973936059485,0.7002945907499516,0.7507575153765194
54,54,2.6040539554581917e-09,175,1.0000509894171663,1.0001017781292485,0.5747592944422921,0.528953505445283
55,55,9.31000287242215e-09,130,1.0000913890538459,1.000179691231534,0.24911749578121922,0.4954663124894254
56,56,4.428395920503026e-09,157,0.9999349063222025,0.9998684340980539,0.29849362092572873,0.5596176272365554
57,57,4.155226747736724e-09,154,0.999999015732065,0.9999915861117613,0.7585322409341448,0.18838423233763066
58,58,5.023962877547383e-09,299,0.9999988076989866,1.0000047023883858,0.19617531419225973,0.598548708062734
59,59,8.135875736322372e-09,185,1.0000055148860265,1.0000020267686625,0.6572980883987155,0.16523316839965896
60,60,1.5539243349121533e-10,132,1.000008285032021,1.0000156387322443,0.979718270699638,0.31078648738617964
61,61,6.815127108634378e-09,190,1.0000107495269486,1.000029684262472,0.4936716473560453,0.2497720927796522
62,62,7.766362134277515e-09,265,0.9999167523893931,0.999830620001043,0.37310997798452794,0.9986795890371974
63,63,3.4322036551300452e-09,219,1.0000581386677763,1.000115558919534,0.6229809563262081,0.787922380602228
64,64,4.804885051207549e-09,142,0.999938034938544,0.9998729669238607,0.18684162473426255,0.6412158575365907
65,65,9.549596873711603e-09,140,0.9999339748801819,0.9998751584797675,0.15898370757835512,0.4775316574472338
66,66,7.2846167626729014e-09,104,1.0000606618877592,1.0001153234965756,0.5711510703054574,0.13497174329433181
67,67,3.351810119610438e-09,147,1.000044653050063,1.0000929930841698,0.5147266925296129,0.40392220654186745
68,68,1.3496666894407906e-09,128,0.9999797067714471,0.9999624763909362,0.708632311212145,0.3960908281173123
69,69,2.027356406774535e-09,144,1.0000348675434698,1.0000668874242757,0.4514421043616156,0.8570549990488388
70,70,4.4389598607998204e-10,185,1.0000080992000782,1.0000142534748944,0.5173972597586323,0.7434916590894367
71,71,6.219342996017749e-09,150,1.0000535581411725,1.0001013304821382,0.0809408881510616,0.2862461813374465
72,72,1.4552994517494417e-09,161,1.0000194306289079,1.0000355787249002,0.5689497574786316,0.9608814537091968
73,73,7.8734375641973e-09,197,0.9999133655886053,0.9998248205682241,0.11443600421703826,0.11786625864029868
74,74,3.1132813847630534e-09,157,1.0000227109440478,1.000040325841899,0.48930391664561335,0.25239510696031714
75,75,3.09738686004072e-09,255,0.9999478120004877,0.9998936933348788,0.8119869606897087,0.4855982095832634
76,76,2.891031989029511e-09,157,0.9999873328137783,0.9999694402981977,0.07676091526539583,0.9819031026416627
77,77,8.799014885228152e-09,158,1.0000394014052358,1.000087317026539,0.5255290006668385,0.39750618370544094
78,78,1.4380604390284931e-09,155,0.9999706518719674,0.9999389030477944,0.5517270383308925,0.12375118164915314
79,79,7.454088204876733e-09,151,0.9999144633313923,0.99983010686689,0.16142847297741028,0.3507939497848803
80,80,5.472109162388727e-09,168,0.9999797545355769,0.9999523945458025,0.897021196352392,0.7736670962310913
81,81,6.359224659686601e-09,99,0.9999716753182453,0.999950805925389,0.3886226047514743,0.15737364236743423
