iteration,seed,final_objective_value,n_iter_opt,x0,x1,x2,x3
73,73,2.5591108086551373e-11,110,999999.9999971429,1.9999958252855254e-06,0.8921730387975095,-0.32256008397434016
74,74,5.249642596591687e-12,102,1000000.0000020615,2.000000999962087e-06,0.6129995551281232,-0.1503426703403223
75,75,7.101211328191448e-11,126,1000000.0000083011,1.9999985495798424e-06,0.9957521637881068,-0.2745979973104665
76,76,6.743687882153581e-11,111,999999.9999917889,2.0000001198331844e-06,0.7206530184649186,-0.5478232037218
77,77,6.705497379101911e-12,245,999999.9999985276,1.999997869868253e-06,0.9378819338665046,-0.13529671849072264
78,78,4.040100000004039,501,999999.9999999919,1.000000000000002e-08,0.9328327321694994,0.980757190042398
79,79,2.44652391011359e-11,96,1000000.000004941,1.9999997728230267e-06,0.6919193482242925,-0.4266903935284651
80,80,6.592787492586948e-11,108,999999.9999946705,2.0000061257248764e-06,0.5209698384081929,-0.3987620462025079
81,81,2.2674548260094122e-11,280,1000000.0000000552,2.0000047614600995e-06,0.7814037688662743,-0.3606806347888668
82,82,3.090525118075735e-11,114,999999.9999986114,2.000005383034988e-06,0.4042762901542754,-0.7817448108753915
83,83,4.040100000004039,501,999999.9999999754,1.000000000000002e-08,0.3080324110845753,0.9279855641388643
84,84,3.4469535548857744e-11,118,999999.999994286,2.0000013489325627e-06,0.4737044246632801,-0.1471697096445524
85,85,5.7390257754907537e-11,97,999999.9999924434,1.9999994638006877e-06,0.5164931646270985,-0.9981994043714383
86,86,2.1250154782734902e-11,112,1000000.0000039492,1.9999976221119388e-06,0.9858550137510689,-0.5036167103655167
87,87,9.1521430315793e-11,131,999999.9999904576,1.99999931948566e-06,0.9623419183428008,-0.08982839786201091
88,88,4.040100000004039,501,999999.9999999857,1e-08,0.9497435425229576,0.9978345832369516
89,89,1.9969609775801682e-11,108,999999.9999955376,2.0000002373049075e-06,0.8679076545687361,-0.35571217239769143
90,90,8.154800438111043e-11,109,999999.9999926335,1.9999947767725614e-06,0.17296002376457784,-0.030297662150591948
91,91,7.382629540342824e-11,128,1000000.0000085915,1.9999998847899373e-06,0.799098899312721,-0.5493939301570343
92,92,1.0894324971162398e-11,169,999999.9999975725,1.9999977635777603e-06,0.835773112576806,-0.42300513259790595
93,93,1.4703627588045688e-11,111,999999.9999998978,1.999996166831781e-06,0.1673839772147854,-0.5785898432733863
94,94,5.193172124636604e-11,437,999999.99999991,2.000007205805008e-06,0.8938212683685738,-0.3994728900086154
95,95,4.109365484281314e-11,454,1000000.0000000081,2.0000064104280846e-06,0.9844491263157115,-0.25472984753811917
96,96,3.69777106137213e-11,114,999999.9999965786,2.000005027075151e-06,0.9753652295105247,-0.08866767602986343
97,97,4.040100000004039,501,999999.9999999795,1.0000000000000061e-08,0.5175308663292084,0.9328477762896153
98,98,4.040100000004039,501,999999.9999999754,1.000000000000002e-08,0.5585985421195169,0.9997432107403387
99,99,1.8533170434344204e-11,114,1000000.0000014929,1.999995962127538e-06,0.36974799315439455,-0.07998648221047086
100,100,9.99471342388413e-11,105,999999.9999957687,1.9999909422586947e-06,0.5910511348756771,-0.3905943157766111
101,101,3.4781397051566323e-11,105,1000000.0000011043,2.0000057932597215e-06,0.7498793632904261,-0.6067288531126446
102,102,3.788341561434254e-11,116,999999.9999961675,2.000004816156732e-06,0.9523543350523895,-0.8336456773155786
103,103,9.389312979090726e-11,104,1000000.0000017936,2.000009522395788e-06,0.6682780014027516,-0.9339782983345247
104,104,2.9932655963073974e-11,110,999999.9999952124,1.9999973520419294e-06,0.22819260574082384,-0.16483911382163202
105,105,8.397955364951121e-11,122,1000000.0000066507,1.999993695395996e-06,0.3767187515874414,-0.08722104734487965
106,106,4.25090934731077e-11,102,999999.9999992658,2.0000064784270235e-06,0.3236336427227043,-0.18204282616785908
107,107,4.132431177011364e-11,99,999999.999997959,1.9999939042139265e-06,0.9744072238484072,-0.21370160919722692
108,108,3.905551067525097e-11,111,1000000.0000035196,2.000005164103354e-06,0.5497203808105078,-0.02943468060753429
109,109,9.679506509248964e-11,101,1000000.0000044849,2.0000087567446884e-06,0.4520630100666061,-0.4784256419172408
110,110,1.4321958860114114e-11,115,999999.9999990306,2.000003658176503e-06,0.6529655118966124,-0.38472006636084116
111,111,1.7457468713225787e-11,109,1000000.000001994,2.0000036717239055e-06,0.4562066722719832,-0.22304923257868098
112,112,6.461583473792776e-11,106,1000000.0000079555,1.999998848345866e-06,0.10760102330065002,-0.36985354495145295
113,113,4.781432485349701e-11,107,1000000.0000008283,1.999993134996361e-06,0.7530490196172933,-0.17290589015827676
114,114,7.854257082405482e-11,127,1000000.0000085465,2.000002345118683e-06,0.9844638712058952,-0.625509557876623
115,115,1.6358791999819387e-11,123,1000000.0000040206,1.9999995603575686e-06,0.3535386448643073,-0.7513349695923878
116,116,4.040100000004039,501,999999.9999999775,1e-08,0.19976960440983438,0.5550997312085967
117,117,2.247762981279115e-11,499,1000000.0000000778,2.000004740419905e-06,0.03909787539538302,-0.10291107455317415
118,118,4.040100000004039,501,999999.9999999836,1e-08,0.7297785923324053,0.8494077422579954
119,119,4.551572823720852e-11,113,999999.9999945539,2.0000039818785526e-06,0.5996531510840886,-0.5510208461682847
120,120,9.389626284303977e-11,163,1000000.0000017813,2.0000095248763337e-06,0.9999938786054798,-0.3364926774816547
121,121,2.1412287981914933e-11,122,1000000.0000046138,2.000000354103176e-06,0.11272584376918773,-0.29623115468996936
122,122,9.704841861648447e-11,102,1000000.0000026484,1.9999905113626215e-06,0.45091074074444454,-0.18184806307754847
123,123,3.071281657006953e-11,100,999999.9999945068,1.999999266619662e-06,0.9008296001439077,-0.48143961816744785
124,124,7.694925635843421e-11,108,1000000.0000087612,1.9999995630543436e-06,0.3091859969601729,-0.6640097258890675
125,125,2.7144266529218753e-11,111,999999.9999988506,2.0000050816574073e-06,0.9997753381872234,-0.48866322054284844
126,126,4.040100000004039,501,999999.9999999919,1.0000000000000081e-08,0.9163250027196341,0.9821820869712133
127,127,4.040100000004039,501,999999.9999999551,1e-08,0.11660896634105636,0.9182327180191879
128,128,3.9828711746667613e-11,113,999999.9999945395,2.0000031641981807e-06,0.09509700895660984,-0.10557862842833936
129,129,4.040100000004039,501,999999.9999999509,1e-08,0.7393705642961158,0.7869680148899364
130,130,8.809100104856212e-11,124,1000000.0000091722,1.9999980097832118e-06,0.831246945461283,-0.6002016221596009
131,131,4.82669306286599e-11,97,999999.9999996892,1.9999930595167755e-06,0.3304803350737089,-0.32268995614630824
132,132,4.844920999863194e-12,95,999999.9999985009,2.000001611734941e-06,0.999741098099043,-0.600893346541626
133,133,5.31381434041752e-11,109,1000000.0000032006,2.0000065493646983e-06,0.721849892124823,-0.2911480148850501
134,134,9.329780729413442e-11,112,999999.9999906068,2.000002250694982e-06,0.9400053066763955,-0.3738340890034871
135,135,9.169287639963459e-12,124,1000000.0000022578,2.000002017868885e-06,0.7909267976301625,-0.13578004499811563
136,136,6.997201871110673e-12,98,999999.9999973618,2.0000001925705976e-06,0.06797871691726633,-0.7587157324004585
137,137,7.105620712571579e-12,100,999999.9999984825,1.999997808452392e-06,0.6340474170136071,-0.7214244983502863
138,138,1.9550471904743158e-11,111,999999.9999979283,1.999996093801529e-06,0.5706308895571146,-0.3353978876392708
139,139,1.6583761352903573e-11,117,999999.9999989672,2.0000039391656355e-06,0.6133426003290364,-0.47135874269000316
140,140,2.268451110709367e-11,108,1000000.0000031352,2.000003585401796e-06,0.40831678229696494,-0.7409346018592812
141,141,9.985829097807714e-11,122,999999.9999944803,1.9999916698834597e-06,0.7760267551261103,-0.11818514375584599
142,142,3.1718083891403206e-11,116,1000000.0000055607,1.999999107372941e-06,0.40250071420629924,-0.6597279725509266
143,143,9.15242956732328e-11,109,999999.9999952901,2.0000083271244543e-06,0.4984434250222322,-0.02088791199434223
144,144,6.081711238000141e-11,110,1000000.0000045483,1.9999936651937187e-06,0.04058923455758444,-0.19294465553917028
145,145,4.040100000004039,501,999999.9999999836,1.000000000000002e-08,0.23397613816552745,0.9792674665504739
146,146,4.040100000004039,501,999999.9999999816,1.0000000000000103e-08,0.9286062692283733,0.8835013253239993
147,147,8.793828157791495e-11,121,999999.9999911119,1.999997009972796e-06,0.19339972086169022,-0.05027242379673289
148,148,4.978294691078272e-13,122,1000000.0000006421,1.999999707634545e-06,0.17410316911722581,-0.9073258008936262
149,149,4.040100000004039,501,999999.9999999775,1.0000000000000103e-08,0.3264723948516436,0.8105441341427577
150,150,3.3607565315387796e-11,111,1000000.0000055913,2.0000015312631605e-06,0.17291136407559543,-0.8848065227880615
151,151,4.040100000004039,501,999999.9999999878,1.0000000000000081e-08,0.5503946817271166,0.9141391831713791
152,152,1.6584588894704964e-11,101,1000000.0000008548,1.999996018310032e-06,0.3218914696837725,-0.2793165488257439
153,153,7.345829250517412e-11,112,999999.9999959281,1.9999924582405034e-06,0.9700420445077647,-0.2547264257552227
154,154,7.526217489427686e-11,108,999999.9999925578,2.000004458249232e-06,0.5146237436327035,-0.2869515193028438
155,155,9.581399291782567e-11,108,999999.9999927337,2.0000065585927187e-06,0.9975809997135404,-0.9060219124922692
156,156,1.8119364781989205e-11,102,999999.999995824,1.9999991754068524e-06,0.9550164758957888,-0.1836011768661972
157,157,3.8678257310059855e-11,101,1000000.0000026607,2.000005621300653e-06,0.6820331351264969,-0.3827497111411584
158,158,6.468516532601953e-11,115,999999.9999953187,2.000006539937643e-06,0.503842208771953,-0.049858157132569185
159,159,8.143135870589269e-11,115,1000000.0000033928,2.0000083618238535e-06,0.36460684338827754,-0.1337106774749802
160,160,4.989839260643106e-11,106,1000000.0000065689,1.999997402182056e-06,0.722442331282435,-0.08888769673066362
161,161,3.1001711720289705e-11,112,999999.9999945109,1.9999990664663083e-06,0.4046433539186111,-0.17694003992749832
162,162,4.040100000004039,501,999999.9999999938,1.000000000000002e-08,0.37186479265171574,0.8998899323802181
163,163,7.300294857522892e-11,109,1000000.000004759,1.9999929038351725e-06,0.4750133055666002,-0.12831681802194395
164,164,2.7663952636690247e-11,110,999999.9999949773,1.999998439226598e-06,0.9825055704414466,-0.31922644559706365
165,165,1.429689625189108e-11,107,1000000.0000028509,2.0000024838008524e-06,0.024210770206043564,-0.2103881450241897
166,166,5.545190305729119e-11,98,999999.9999972575,1.999993076817624e-06,0.7236377798342097,-0.8703924816432659
167,167,2.6259739664114032e-11,124,1000000.0000038979,2.0000033265292134e-06,0.06599322386478773,-0.13908732237191368
168,168,9.796573986299866e-12,110,1000000.0000018242,2.0000025433732115e-06,0.43744104047527993,-0.8286134250456424
169,169,7.894274968692562e-11,203,999999.9999999652,2.000008884905138e-06,0.9031228469906881,-0.35093022223671605
170,170,7.929007273359611e-11,110,1000000.0000080557,2.0000037941439244e-06,0.9478722142304766,-0.927186934770057
171,171,4.040100000004039,501,999999.9999999898,1.0000000000000042e-08,0.4588447685233102,0.9931342935745776
172,172,2.7481894583418583e-11,114,1000000.0000048428,2.000002007366897e-06,0.8723513305678172,-0.16282672674029297
173,173,3.807174697637782e-11,107,999999.9999940426,2.0000016064624355e-06,0.6041455610165374,-0.960558186692792
174,174,4.7216146110198556e-11,116,1000000.000000274,1.999993134065628e-06,0.20237514383200877,-0.4131649801939867
175,175,2.5317517545327806e-11,185,1000000.000002945,1.999995920197842e-06,0.4002929799794849,-0.7407315855027015
176,176,3.80367964732312e-11,114,1000000.0000001105,2.0000061664080573e-06,0.3812797951735349,-0.04096910964308206
177,177,4.040100000004039,501,999999.9999999795,1.0000000000000042e-08,0.38942125286402973,0.9982902578763625
178,178,8.300242496103079e-11,106,1000000.0000069226,1.9999940771894867e-06,0.6514777967271286,-0.09220701710716633
179,179,9.198215366881032e-11,156,999999.999993112,2.0000066737205848e-06,0.7986806115541744,-0.5886861596949073
180,180,4.040100000004039,501,999999.9999999816,1.0000000000000081e-08,0.2433173104067074,0.9814837013158699
181,181,2.4999627007705055e-12,105,999999.999998546,2.000000621104437e-06,0.18030866703969622,-0.01122259970728838
182,182,6.561251474630761e-11,106,999999.9999963945,2.0000072534817024e-06,0.10961411625426329,-0.7854299547567143
183,183,9.61164817858315e-11,182,999999.9999954476,1.999991317155693e-06,0.9286076137979811,-0.41718309503911627
184,184,6.820451825973658e-11,100,999999.9999944393,1.9999938940142674e-06,0.916231008588812,-0.5761773176294894
185,185,6.657740381668515e-11,104,1000000.0000067386,1.999995399021091e-06,0.5606605886041626,-0.44771343165677174
186,186,6.740316210914103e-11,108,1000000.0000020001,1.9999920374188092e-06,0.2294111644336139,-0.9299527547909787
187,187,8.222957397166977e-11,110,1000000.0000072642,1.999994572188757e-06,0.615608434244002,-0.4745965216112971
188,188,4.040100000004039,501,999999.9999999979,1e-08,0.3833684297904046,0.8563317007147161
189,189,8.407859708951732e-11,112,1000000.0000002863,1.999990835030836e-06,0.5788015085366507,-0.07030843812319798
190,190,4.040100000004039,501,999999.9999999775,1.0000000000000081e-08,0.9611320177366092,0.9954612152966654
191,191,4.869145136614151e-11,105,1000000.0000023989,1.9999934473659385e-06,0.7769993947789725,-0.4256737272894273
192,192,4.040100000004039,501,999999.9999999898,1.0000000000000042e-08,0.7673371719599753,0.5844587710810221
193,193,6.252702653533079e-11,139,1000000.000003176,2.0000072415251573e-06,0.5630115183173483,-0.5436866988700989
194,194,4.040100000004039,501,999999.9999999816,1e-08,0.25988322880705556,0.8914546436116852
195,195,9.094979864025109e-11,112,1000000.0000075444,1.9999941663191617e-06,0.9850983064047023,-0.20318524402672755
196,196,7.425024894347281e-11,98,999999.9999927337,1.9999953684700983e-06,0.8343619529661125,-0.35915994318866007
197,197,3.767652982345524e-11,112,1000000.0000057427,2.000002167587325e-06,0.7666569822326653,-0.8462625232014239
198,198,3.8234533484364545e-11,108,1000000.0000022087,2.000005775458005e-06,0.3267086963734202,-0.12578842213069036
199,199,2.1564273597127023e-12,114,1000000.0000006605,2.0000013115296773e-06,0.34107867064210634,-0.30310811507120683
